Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Collision
A,0,A,15.399012507702569,1,81.61951527992382,1,A,A,0,D,45.202834592543596,5,11.019645314462634,0,A,Нет
B,0,A,1.8984240176586509,3,82.53442076678161,1,B,C,0,B,80.37488119212392,4,50.21298157969423,1,A,Нет
B,1,C,48.212343273683345,5,56.278986556606235,1,B,D,0,A,92.74122510130603,1,76.78177040948438,1,D,Нет
A,0,D,23.367899334021345,5,32.06498391586714,1,C,C,0,B,84.8229539468296,3,19.12667725618853,1,B,Нет
D,0,B,14.218764176076327,2,47.237458915898586,1,C,D,1,D,87.44508170713087,1,92.1766475068438,0,B,Нет
D,1,D,35.10749746893984,3,94.99050187613301,0,A,B,1,A,85.27391126640383,4,91.72315157061828,1,A,Нет
C,1,D,35.8709506398788,1,44.79337248858567,1,D,A,1,B,11.772899844340735,3,61.91302738225492,1,A,Нет
D,0,C,16.111963585459844,4,67.07244649652526,0,B,C,0,A,2.1242681597090085,3,20.65823845436493,0,D,Нет
D,1,B,70.58228381803346,4,97.06276247095366,0,A,A,0,A,86.77905105512929,4,37.813829047117885,0,B,Нет
D,0,D,64.31745320620746,2,10.507544852107864,1,D,B,0,B,31.13000971124321,3,68.36969248376246,0,D,Нет
C,0,A,79.53909612937015,1,56.808847145659435,0,A,D,0,C,55.94892869015939,2,61.09366008540589,0,B,Нет
A,0,A,10.185091503295496,4,35.0215666523553,1,B,B,1,B,38.3567832712326,5,23.41259680182738,0,B,Нет
B,0,D,71.36170792275453,2,55.67952733921011,1,B,B,0,D,14.526903707542903,4,46.32164381284011,0,A,Нет
B,0,C,18.748488118832174,1,92.1166120449394,0,C,C,1,C,40.64867188686262,5,51.59788302451794,1,C,Нет
A,1,D,14.854844315933724,1,34.83326551080431,1,C,B,0,B,30.645775227895587,5,4.031381487186425,1,C,Нет
B,0,B,99.65386847242893,5,73.54690626832165,0,C,B,1,B,33.588583281131804,2,31.81640424725909,0,A,Нет
B,0,A,92.43419049514719,5,14.370468788700485,1,D,B,0,B,83.72442219403138,1,45.02158988225396,0,B,Нет
C,0,D,1.4707455049555729,2,53.19328449837629,0,B,C,0,C,25.978153723252962,3,39.06245284593544,1,D,Нет
D,1,B,86.73813446789676,1,72.26282919270427,1,B,A,1,B,85.62888647563028,5,79.82952986845704,0,D,Нет
B,0,B,24.718094177947915,1,24.722103010290507,0,D,A,1,A,43.01872754827551,1,6.734432017500291,0,B,Нет
C,1,D,7.5627660541839115,2,78.48372775891715,1,D,B,0,A,20.115644793348185,3,1.5457182030890193,0,A,Нет
A,0,A,74.59641251277014,1,77.86210219309716,0,C,B,1,C,16.346814758515738,5,25.14634894987551,0,A,Нет
D,0,C,5.366820212563406,5,19.592642461954522,1,A,D,0,C,23.106902340776525,2,72.55527459622903,0,A,Да
A,1,A,16.01450462569772,5,43.172681461368434,1,C,A,1,D,41.132463875264534,1,64.39008634475809,1,D,Нет
D,1,A,91.96782578852307,1,79.48670761184806,1,B,A,1,D,44.425593890086745,1,14.305639222667633,0,B,Нет
C,1,B,45.089361346434266,1,15.92056719299938,0,D,C,1,A,67.13719787498269,4,30.109323534409437,0,A,Нет
D,0,C,17.317377193059823,3,22.687366039928236,0,A,D,1,B,20.733216115947293,3,19.24185719350493,0,A,Да
C,0,B,80.47735202305965,1,50.86042773664947,0,A,C,0,C,19.19055081360699,1,91.93969006348235,1,C,Нет
C,1,B,86.37914341543028,1,86.93549543633229,1,C,A,1,C,62.51634061639404,1,47.4448310253692,0,B,Нет
C,1,B,76.5283915636422,3,24.91618237133627,0,A,C,0,D,85.52897536550417,1,74.98967128097149,1,A,Нет
B,0,B,41.73858345970463,5,49.324859105063965,1,B,D,1,C,3.6125495330805335,4,57.07674191327556,0,C,Нет
C,0,B,39.679762852495934,3,11.50168182750435,1,A,B,1,B,21.23452851182428,2,75.90292827142127,1,A,Нет
B,0,C,77.49592800701653,1,98.03730481015506,1,A,D,0,D,19.420224277626396,5,70.68444012377817,1,A,Нет
A,1,D,85.01487746959512,4,77.71587904959489,1,D,D,1,D,92.87700897343379,3,39.36317730417598,1,C,Нет
A,1,C,51.352671670670134,1,94.3829461623269,0,B,A,0,A,47.658638987473786,4,73.96788997111531,0,B,Нет
D,0,A,49.038738142343604,1,21.46985403696071,0,D,B,0,D,69.02364334681326,2,5.479989115477024,0,D,Нет
B,0,A,22.5755535857894,3,12.048016670144722,0,C,A,1,C,34.7747788835711,3,8.28082163347882,0,C,Нет
B,1,D,8.225835896330103,5,52.73706126322685,1,A,D,0,D,75.27736796424624,5,45.701523758866834,1,D,Нет
C,0,A,45.219338008673624,5,51.83614752101873,1,B,B,1,D,95.56354693192367,5,93.68136190629235,1,C,Нет
D,0,C,41.77138473231052,3,57.492755453931586,0,A,D,1,D,89.37348609430693,4,8.242584417410049,0,A,Нет
B,0,C,45.00314882684111,4,23.097512702029178,1,D,A,0,D,85.21879961970433,5,60.17986659754666,1,B,Нет
A,0,D,3.453736388462192,1,4.9334087490399465,1,C,A,0,B,59.97701732081679,2,61.17001082335102,0,B,Нет
D,1,A,80.88785365756841,1,89.4045131738319,1,C,B,1,A,61.22253247850684,1,78.61695621275534,0,D,Нет
B,0,B,73.59228802280691,1,1.992142969222499,1,D,A,1,C,52.33887996725953,5,86.2503565697144,0,A,Нет
A,1,B,39.72802622445882,4,70.70835718006512,0,B,C,1,D,26.44855835754054,4,0.9387577613007125,0,A,Нет
B,0,A,30.056242277797164,2,86.60119101577786,0,A,D,0,D,2.8577892460451837,1,65.63273187513168,1,C,Нет
C,0,D,63.34063549536749,4,32.609395496745755,0,D,A,1,D,61.64751604487802,4,38.640347119542106,1,C,Нет
A,1,D,93.48069956665084,3,28.427461674044828,0,B,B,0,D,72.98160894850535,3,28.410015682754164,0,D,Нет
D,0,C,19.795270461461577,5,98.41290749779859,1,C,A,1,A,79.74019059989185,2,73.98564130301109,0,B,Нет
B,0,D,6.3853693308109305,3,94.64157766323574,1,D,D,1,B,55.81434216459061,1,50.436300024783684,1,D,Нет
C,1,D,45.824187214644304,1,57.79258176007288,0,D,D,0,D,56.76471868891796,2,62.88683474770609,0,B,Нет
D,0,D,71.74966991656031,2,83.032132475687,0,B,A,1,A,95.1571794006125,1,47.32184649744777,1,B,Нет
D,0,A,36.78767537039147,1,6.830481931463406,1,C,D,1,D,4.73437079714577,1,23.79358579919957,0,B,Нет
A,1,C,20.909183179197267,5,71.54092373247359,0,B,A,1,B,32.17680858064442,1,68.8882435094434,1,B,Нет
D,0,C,86.76430679272438,4,81.12619169725276,0,A,D,0,A,13.636167130154464,2,98.15496037895392,1,A,Нет
B,0,A,89.4442124057141,3,79.23282934377366,0,C,C,0,A,27.690378370140213,4,18.891298733305874,1,D,Нет
B,0,B,1.540550656680506,3,74.97792966845151,0,D,D,1,D,79.0591076280562,3,37.52894320543935,1,C,Нет
A,0,B,21.720573287735224,3,53.58593381724941,0,A,A,1,C,0.5215442219349109,3,32.977908141815995,1,D,Нет
B,0,A,45.12295465703035,5,43.374169144680366,0,A,D,1,C,61.806773973152175,5,40.35554531826372,0,C,Нет
C,1,C,5.1982991108368015,5,4.702914434946415,0,B,D,0,A,21.218854863498716,3,75.44054865987275,1,B,Нет
B,1,C,15.237776113060363,5,59.59925514100135,1,C,B,0,A,12.113046293727958,5,80.42921267630832,1,A,Нет
C,1,C,38.476606959545876,4,56.724520297555834,1,B,A,0,B,96.51035829096358,2,65.33459443110404,1,B,Нет
C,0,A,69.77058571407231,3,24.295974430744437,0,B,C,1,B,18.065207577918862,5,27.951180469373625,0,D,Нет
B,0,B,94.28061609033827,1,6.083025955016719,1,B,A,1,D,6.503620510469821,4,69.10595083934756,1,D,Нет
D,1,B,69.4695823973019,5,94.73600193774413,0,D,B,1,C,20.051157044796565,3,86.75984348314567,0,D,Нет
B,0,A,68.46329770701252,1,89.8436402638938,1,B,B,1,D,39.50121676226348,5,6.032112023377567,0,D,Нет
B,0,B,81.41496191448265,4,30.24844017402427,0,D,C,1,C,7.036891652916699,4,15.076026636039074,1,B,Нет
A,1,B,2.4468634399656075,2,64.06498905052148,1,C,B,0,D,32.54789803405317,4,76.00607471481466,0,A,Нет
D,0,D,23.569577248377072,2,71.39507053254088,1,C,B,1,B,38.686486924707594,4,56.61994314524718,0,D,Нет
A,1,C,90.64512961814197,2,74.28615446001791,1,C,C,0,D,53.55183406819746,4,82.68205495761698,1,B,Нет
B,1,C,83.77176467852485,2,17.38260089649183,0,C,D,1,D,27.753663440658404,3,80.82801348902389,0,B,Нет
B,0,A,67.72626737820458,2,82.28191674610191,0,D,A,1,C,35.42616423474594,4,9.624986050358263,0,D,Нет
D,1,D,34.47165054149096,4,87.09761511220006,1,C,B,1,B,45.665695502314065,3,96.64169902252253,0,B,Нет
A,0,B,27.554864481124973,1,42.84399999479843,1,A,C,1,D,0.9598257861276216,3,80.95245303199091,1,C,Нет
C,0,D,62.739781323098065,4,25.15218556651312,1,A,C,1,A,88.15371417417006,4,20.939574992128783,1,A,Да
B,1,C,25.719521328622996,2,47.09203027186879,1,A,D,0,D,44.493958381100086,2,20.334254038886446,0,B,Нет
B,0,D,63.16627263257119,1,20.313586174128552,0,D,A,1,C,78.99264824531575,5,39.08444409023599,1,D,Нет
A,1,D,60.732280065928826,5,27.867732468059035,0,B,D,0,A,90.19538206925124,2,75.4403235936549,0,B,Нет
C,1,C,29.752293204731973,1,91.09030593589826,1,B,B,1,C,5.746505944317148,3,81.57940015868992,0,A,Нет
B,0,D,54.5625133334395,3,25.41779559908346,1,A,D,0,B,2.5842894137634853,3,45.33352755060649,0,A,Нет
A,0,A,32.696620932120034,4,46.6473316520551,1,D,A,1,D,79.63614659086588,4,68.46127533184611,0,C,Нет
B,0,B,24.805628708896577,5,13.668248870015475,1,D,B,0,D,1.8185559988360578,5,33.69018088849689,1,A,Да
D,0,B,9.125683587327881,2,35.86087047039121,1,D,C,0,A,96.85759666773279,3,75.24936457525311,1,C,Нет
B,1,C,83.24074200507036,5,58.71271663699699,0,C,D,0,C,22.987959612591546,4,84.00059144766476,1,D,Нет
A,0,C,76.19131412990221,5,58.28572699651362,1,B,D,0,C,95.75132700409601,4,72.65179491370638,1,A,Нет
B,0,C,52.753551316987036,3,6.2852682361782986,1,A,A,1,B,76.60471713411326,4,19.851581932534977,1,A,Нет
C,0,B,76.48343076121184,2,72.42428642450558,0,B,A,1,A,71.05312038692051,3,14.650701343941176,0,A,Нет
B,1,D,68.2211743102847,1,48.70141198603884,0,D,D,1,A,81.25731193801403,4,38.67562506292821,1,C,Нет
D,1,D,71.81028007804346,1,52.91539407516096,1,D,D,1,D,59.80297754936117,1,96.85932667400068,0,D,Да
C,0,A,73.03742347337966,3,22.044006794440996,0,A,B,1,B,78.36727663102059,3,13.918281316029235,0,C,Нет
D,1,C,22.158869619599052,1,67.08152932229885,0,B,D,0,B,69.4282070115991,1,93.5141032343886,1,B,Нет
C,0,D,27.676855342683695,5,69.23152825694906,1,C,C,0,D,12.468983676512657,5,45.68813197934677,0,A,Да
A,1,B,77.99099030984034,5,92.96600740360317,0,B,D,1,D,87.04280334120548,3,90.76603940384035,1,C,Нет
A,1,A,51.00732637153427,5,38.67921060615351,1,C,D,0,D,86.42606051399576,5,62.33545556714907,0,B,Нет
A,0,D,88.33261775255237,5,9.346067407982051,0,B,D,1,A,79.81030655396005,4,20.779457826944746,1,A,Нет
A,0,A,55.16209208420461,5,78.02595942813329,0,C,A,1,C,7.520222842899294,4,34.37003969484489,1,C,Нет
C,0,D,41.866044422852525,2,55.03043343564117,1,A,A,1,A,8.318539351546672,3,55.95087839537961,0,A,Нет
A,1,C,92.86341233154623,4,11.394980642717966,0,A,C,0,A,28.286426912322515,4,90.92386665591242,1,A,Нет
C,1,D,97.62843790651517,3,3.3703958572893655,1,A,D,1,B,60.522247203797534,5,3.2649668797100295,0,A,Нет
B,1,B,21.636993679672788,1,44.63462109765391,1,C,A,1,C,27.094759629423425,2,29.673749791017123,0,C,Нет
C,1,B,15.3549801179782,1,40.92076401288476,1,A,D,0,A,46.03346180770607,4,17.70948272957297,1,D,Нет
D,1,B,64.68406055367446,3,95.74450259848439,1,A,C,1,A,14.958732784514627,2,7.42861487723161,0,D,Нет
B,1,C,73.18150595684273,3,76.54336483233698,1,B,C,0,A,36.10828006731682,3,40.60883222615402,1,B,Нет
D,0,B,33.25401352366673,4,51.275054997295875,1,B,A,1,B,52.090313274429654,3,14.73941898877552,0,D,Нет
C,1,C,96.5543164920781,5,24.79479566783723,0,D,C,0,A,91.29191226329957,2,98.73266217771214,0,A,Нет
B,1,B,29.569223696237067,5,61.56683521113976,0,A,D,1,A,40.473959373481364,2,15.166882881496058,1,B,Нет
A,1,C,6.6138398917962355,1,96.56022304097603,0,D,A,0,A,5.95693042905332,2,72.01523844711024,0,A,Нет
B,0,B,90.99804385453383,5,78.04123177637759,1,D,C,0,B,67.4203875500003,2,83.55832625983831,0,A,Нет
A,0,D,98.87302534230915,5,76.87150018339776,1,D,D,0,D,31.122696594118526,5,38.66760679764633,1,B,Да
D,0,D,89.04163856918265,5,11.607623487521913,0,A,D,1,B,69.68021598871964,3,67.57641932748106,1,B,Нет
B,1,B,45.77164590227062,3,9.499046305917403,1,D,D,1,B,18.32840098027766,1,30.06851212467565,0,D,Нет
D,1,A,73.57411819361299,4,4.555610717233261,0,C,B,0,D,97.40643556395817,1,67.74550786938896,0,A,Нет
D,0,D,80.50351925809103,3,7.2748843030043915,0,C,D,0,C,2.202007456446342,2,81.14434830952992,1,B,Нет
B,0,C,78.22298519725899,1,91.35306904678437,0,D,D,0,D,48.00790772029949,4,1.3223950169130472,0,D,Нет
A,1,A,84.95085264684025,2,60.85232915750832,1,B,C,1,D,95.80057261474761,3,67.57567526807149,1,A,Нет
A,0,C,30.5947247194543,1,90.09527270881011,1,A,D,0,B,18.599884208790783,2,48.93835797824796,0,C,Нет
D,0,B,31.901122456689855,4,5.501805887927247,0,B,D,0,A,70.69571149201988,4,14.435983958316367,1,D,Нет
D,1,A,18.874402416776814,2,75.52836195907585,1,D,B,0,D,4.564175484254552,2,15.599388339438558,1,D,Нет
A,1,C,99.89963742064396,4,74.19103181247083,0,B,C,1,B,55.015511773526036,3,65.46102255248188,1,C,Нет
C,1,C,35.104278913890376,5,43.62977811288812,1,D,A,1,B,60.52394055536605,4,59.70436867037869,0,C,Нет
D,0,D,33.077303704526614,2,78.12088839096361,0,A,A,0,B,11.423513691502428,5,64.5528917655726,0,A,Нет
C,1,A,59.78956809138052,1,64.58261343338016,1,D,C,1,B,41.99643997046787,4,84.8332692793736,0,A,Нет
C,0,A,64.12348228754664,5,72.96602480889493,0,B,D,0,D,21.09477688198822,2,53.93223209022581,1,C,Нет
B,0,B,16.103561615348926,1,2.290469625559033,0,A,B,1,C,70.28980550715093,5,33.86281484815854,1,D,Нет
B,1,C,43.49842250060954,2,70.31075701722881,1,A,B,1,D,63.714971442100946,2,48.38217610984158,1,A,Да
A,0,B,7.48438038890944,5,29.263983041631025,1,D,C,1,B,7.648684350614088,2,72.83002798701578,1,C,Нет
A,1,B,59.3731849839148,4,2.9900588480605284,0,D,B,1,C,29.65668470275914,2,37.965443388096574,1,D,Нет
B,0,C,24.892249262595577,1,79.57132875590239,1,C,C,1,A,1.693122792710422,2,22.819825430989937,1,D,Нет
B,1,B,27.578410797975316,1,62.28240176158336,1,A,C,0,C,4.107442072057255,5,50.6271764826724,0,D,Нет
C,0,C,92.07248752288662,2,97.39930735384095,1,B,A,0,C,73.32293425805368,5,53.826616573815876,1,D,Нет
C,0,C,19.584438003101447,5,31.44143969092842,0,B,A,0,B,47.8913814123551,3,76.30255578158709,1,D,Нет
C,1,A,17.641390733617644,3,38.730135679691514,1,D,B,0,B,60.38923098921188,2,52.437239304169104,1,C,Нет
C,1,B,48.51534839626718,4,97.68123535405654,1,C,C,1,C,91.2021519152878,3,40.6347865119306,1,D,Нет
D,0,D,18.4066958400795,2,50.26079438108333,1,A,B,0,A,12.59516567103358,3,26.871218718315582,1,D,Нет
B,1,B,50.99489990005498,4,21.08739748132894,1,A,C,0,A,80.87933033917777,3,46.97762951771214,0,B,Нет
B,1,B,63.56276056552246,3,49.87114412101681,1,C,B,1,B,32.69085568805753,2,51.268764365711775,0,C,Да
C,1,A,3.4074178859555326,1,26.02222635485869,0,C,D,1,A,90.60790835385659,5,73.71066394183437,0,D,Нет
A,0,A,74.25583472055165,2,22.99495433838139,0,B,C,0,B,52.97479296606929,2,83.22319308432272,0,B,Да
A,0,C,44.07033053042485,3,35.583271676663045,0,B,B,0,B,64.30161538092702,3,60.88970178306371,1,B,Нет
C,0,C,59.06631506147932,1,78.11745456489905,1,A,A,1,D,26.891317318257425,4,71.48488657888724,1,D,Нет
B,0,C,35.83885412553784,2,14.539924069189292,0,A,B,0,C,87.95858215658792,5,78.21020953024913,0,A,Да
C,1,B,68.67633285523556,4,81.09673290398189,1,B,C,1,D,77.1921040148137,4,39.186574985841105,0,B,Да
A,1,A,89.18575264059663,2,59.036791278452775,0,C,C,1,A,84.13876250379057,1,31.630863453175152,0,A,Нет
C,1,D,83.82757482237668,1,54.61068408058014,0,C,C,1,B,21.485792162571716,3,43.45565948041556,0,B,Нет
B,0,A,27.544373990459736,2,1.3822676273692491,1,A,C,1,B,15.19590486759147,3,51.37011533507613,1,A,Нет
C,1,D,55.2180959376882,4,33.680129588632745,1,A,A,1,A,39.358658594286936,2,98.70144450986224,0,C,Нет
A,0,D,8.58632191251968,2,28.906375382146308,0,B,A,0,B,97.79251288796665,3,24.48301931389225,0,C,Нет
A,1,A,42.67937907411885,5,41.4121027220438,1,C,D,1,D,75.48288345552879,2,64.0630211835825,0,D,Нет
D,1,B,59.44313594363207,1,50.76252130346185,0,B,B,0,C,35.7025007418316,2,28.92773130139127,0,C,Нет
C,0,B,65.10553533337105,5,34.55903622641448,1,B,A,1,C,16.70247477263119,4,23.5062399005901,0,B,Нет
D,0,D,54.11597480329987,2,33.849434369355095,1,B,A,1,D,5.761433207692757,4,59.43285152217128,1,B,Нет
A,1,B,95.36887587135796,5,8.294103075513426,1,B,D,1,D,16.67859654363796,1,43.69117473785453,0,C,Нет
B,1,B,2.8129682325217953,5,65.72706207812915,1,C,C,1,C,45.44098703015133,1,34.799851047221566,0,C,Нет
A,1,A,27.278238563312783,4,7.724581233110072,1,D,D,1,C,62.9029072811519,3,23.138291984575343,1,A,Нет
D,1,C,82.38398386342982,4,11.541873303057903,1,D,A,0,D,18.008093405251646,1,52.90808187722972,0,A,Нет
D,1,D,40.461488728582154,2,31.39381611104225,1,B,B,0,B,71.72548965492848,4,8.168856757006704,1,C,Нет
A,1,A,64.83600705418868,2,86.4396400330055,0,D,D,0,B,2.4880115115044843,2,57.47343607460416,0,C,Нет
C,1,A,45.770111519621814,2,76.27584393294724,0,A,D,1,A,2.8286980605156775,5,13.228063193707374,0,D,Нет
D,0,D,69.64358667209314,3,40.42647445359873,1,C,C,0,D,17.275653853548935,3,96.66254564787232,0,C,Да
D,0,D,75.8653799500631,3,50.17135380430414,0,B,A,1,A,13.954151761612643,3,36.92405575754807,1,C,Нет
D,1,D,52.39282141504167,4,26.092605923355084,1,C,A,0,D,98.51759630006956,4,22.58758426284848,0,C,Нет
B,0,A,13.162249902716194,3,34.9004058424978,0,D,D,0,B,34.111801233768155,5,60.65273407877544,0,D,Нет
D,0,D,61.81796243288203,1,84.98472177952972,0,C,A,0,A,33.64946279766422,4,64.5194933297098,1,B,Нет
D,1,C,52.603033465451134,2,24.66153172785407,0,C,B,1,B,63.52316151852676,4,14.28795656529166,1,B,Нет
D,1,D,46.24759232064758,5,99.9982092607597,1,D,B,1,B,89.92119074242159,3,42.11733619465434,1,C,Нет
C,0,C,96.42199107706307,3,88.4388125093696,1,A,A,0,D,91.66059972895408,4,77.58009378155526,0,A,Нет
C,0,D,6.380127074052844,4,61.324463891446456,1,B,D,1,B,68.61566065792701,4,25.955822844520526,0,B,Нет
A,1,D,8.024685981742374,1,69.11823953941864,0,A,D,0,D,97.87475788427432,3,71.8181674941688,1,A,Нет
A,0,A,44.46688855765236,5,26.358085228232163,1,A,A,1,B,70.98978303532014,3,81.88957751263104,1,D,Нет
B,1,D,54.340708420813755,2,42.592086569199296,1,B,D,0,B,7.777590936328094,4,19.546545766203273,1,D,Нет
C,1,C,14.451354123108395,4,67.81429034567167,0,A,B,0,C,76.18758301683108,2,5.977345161644543,0,C,Нет
B,1,A,79.61017654282787,3,25.44675221765942,1,B,B,0,C,14.806036133039713,5,88.6870807862391,1,D,Нет
D,0,B,52.82183451811824,3,3.1595074661096456,1,D,C,1,D,34.537572418930786,4,50.5215634731765,1,C,Нет
B,1,A,21.211693491015172,4,32.88415639767119,1,A,D,0,A,24.698460733011363,3,97.30766746484034,0,D,Нет
B,0,B,68.84949791518122,1,29.410884573418073,1,A,C,1,A,87.0091185652639,3,21.62197522080963,0,A,Нет
D,0,A,65.99931495754353,2,5.565497446723899,0,C,D,0,C,37.21964036502491,1,11.082348760236972,1,C,Нет
A,0,A,31.47862276724481,1,41.306065429283635,1,A,A,0,D,12.387525504612496,3,11.932457828770815,0,A,Нет
D,0,C,7.047406133903545,4,56.52034129764674,0,D,C,0,B,53.21318041117006,4,56.0899428546149,0,D,Да
C,0,D,57.29828894313523,4,13.760190450761067,1,A,B,1,D,78.51251137835212,3,54.08962669680372,1,D,Нет
A,1,B,68.40601531702201,5,69.89275736560886,0,A,D,1,B,39.581358093222285,2,3.9321754091415584,1,D,Нет
B,1,C,36.65666766230967,5,67.843687001756,0,D,B,1,B,70.64435211453673,3,24.374583491581227,1,B,Нет
B,0,B,15.703459367341122,5,29.79606606754418,0,D,C,0,C,51.21268965286292,5,19.88867585750268,1,D,Нет
A,0,A,2.701628422268787,5,2.9236070180800544,0,D,D,1,D,55.82252925659397,2,85.10220611309529,0,B,Нет
B,0,D,91.45581224834785,3,89.74577805215696,0,A,A,1,C,86.4447559551823,3,18.18575767101771,0,B,Нет
D,0,A,31.744122031752475,4,93.31686758584013,0,A,D,0,B,44.27198257636725,3,11.558036949282357,0,A,Да
C,1,A,8.554934292153426,3,49.222173928314575,0,C,A,0,D,74.89846281479001,1,19.253459960310202,1,B,Нет
A,1,A,82.92747890445841,3,17.165655493381937,0,D,A,0,A,22.290229844361022,5,41.75575414273288,0,A,Нет
A,0,A,76.08591775687343,2,42.48877294229294,1,C,D,0,C,15.11946749880716,1,24.445209742721996,1,A,Нет
D,1,C,9.822706116780422,4,20.305257252418873,1,D,C,1,C,66.47584039030168,3,74.59845116690282,1,B,Нет
A,1,C,7.71451648558672,2,39.736523126965174,1,A,C,0,D,12.028007403941732,4,32.54410055545745,0,A,Нет
C,0,B,50.54282918714367,4,53.66877290587455,0,D,C,0,A,73.89579853692929,5,71.22666145579657,1,A,Нет
B,1,C,30.308871276076577,1,69.70443885896344,1,C,C,1,C,46.497379331921564,2,15.310460690041783,0,B,Нет
B,1,C,5.477468860516366,4,59.22259360241829,0,D,D,0,C,51.58035096068879,3,48.35287075199774,0,C,Нет
D,1,D,58.030085852981564,2,18.234989261166557,0,C,C,0,B,59.88322008989493,3,82.2675359249642,1,A,Нет
A,1,B,37.13772299606002,1,65.30792209079004,0,C,B,1,C,31.587802426068258,2,97.68322550248959,0,D,Нет
D,0,C,42.808144754499025,2,28.29102404088125,1,B,C,0,B,29.153940051616534,3,34.77227414682221,1,B,Нет
D,1,A,66.7976546358975,5,17.257053162080094,0,D,D,0,D,8.270131338823239,2,3.6971013245466366,0,C,Нет
B,1,C,42.66620890686299,5,38.523383323943925,0,D,A,1,B,71.50326532756594,4,80.2769381270548,1,A,Нет
A,1,B,7.987586709214966,5,64.2101166939375,1,D,C,1,C,99.39440213935133,4,84.29966442420145,1,A,Нет
A,0,A,3.8012502560287875,1,68.79221470326246,1,B,A,0,A,90.96207814085824,4,43.369407319867584,0,D,Нет
A,0,A,89.44462035472314,4,20.13847181541465,0,B,D,0,D,82.77447353448956,2,4.051022452820652,0,A,Нет
D,0,B,35.22231670148111,4,57.60200993283563,1,B,D,0,D,14.695041386522389,5,87.81793475935436,0,B,Нет
A,0,A,65.158425094897,4,11.289949804081111,1,A,D,1,C,14.68851331388976,5,39.63160244431619,1,D,Нет
A,0,A,56.9049428604765,2,66.29356529550185,1,C,C,1,D,23.96411585865844,3,60.52626777944767,0,C,Нет
D,0,A,26.66794457277195,2,54.2927144009824,1,D,A,1,A,82.92419336449454,3,96.11236054823685,0,B,Нет
C,1,B,57.728242702928554,4,24.2289107049828,1,D,C,0,D,16.44696508131317,2,64.76700476824553,0,B,Нет
C,1,A,51.44997824097454,2,88.05250990696624,0,A,A,0,B,4.152965569919942,4,19.18876713036194,1,B,Нет
C,1,B,7.043693251603578,1,37.855810194977956,0,C,C,1,A,90.80907988729847,5,33.80022394142036,1,C,Нет
A,1,A,90.13290926132139,4,64.95884902215658,0,A,B,1,C,80.82942909668417,3,80.1193080125878,1,C,Нет
A,1,B,3.3811040155199312,2,33.4110323730331,0,A,C,0,B,95.07889676482174,4,57.805223213368365,0,B,Нет
A,1,D,54.177625084505465,4,24.21187073475266,1,B,C,1,C,87.26373311641782,4,0.09393169117510869,1,C,Нет
B,1,D,19.99268671682568,4,71.97820996280913,1,B,C,0,C,17.469440938189894,2,60.49270010059211,0,B,Нет
C,0,A,4.748345859720193,4,56.40030820207957,1,A,D,0,D,36.9172099884995,3,37.9626315975351,1,C,Нет
A,0,C,0.7486455084850796,3,59.89754880735728,0,D,D,0,C,67.02836072419012,2,10.203502807335607,1,B,Нет
B,0,B,88.97698360607494,2,41.760939745320115,0,A,C,0,A,25.230632729427395,2,18.222427798970475,0,A,Да
D,1,D,3.2614315259182125,4,97.4157392855476,0,C,D,0,D,66.31714528311154,1,31.43587683737048,0,B,Нет
A,1,B,74.58432182506725,5,12.349064435529778,1,D,C,1,A,26.816665948475492,1,21.79425156361161,1,D,Нет
C,1,D,79.3070892768354,4,55.491351496109274,1,A,A,1,A,22.33690446497446,4,81.22473465339874,0,A,Нет
A,1,A,33.52845872108264,4,22.540122940186137,0,B,D,1,B,77.06462942175055,4,82.56203656796444,1,D,Нет
B,1,A,91.65866221616041,5,52.56882272907851,0,A,B,1,B,52.83254202254769,4,68.34519136221263,0,A,Да
A,1,C,9.339272875116489,5,98.68736560864907,1,A,C,0,B,64.70888680595749,1,12.28727159571873,1,C,Нет
D,0,D,18.950001413709693,1,11.555431802374772,1,C,C,1,A,52.17880739605781,3,24.62060065563165,0,C,Нет
D,0,D,4.226164065030591,3,15.069863937946849,1,B,A,0,C,82.0279899785011,2,43.24221465044111,1,A,Нет
A,0,D,8.148804179347934,5,35.07364149366966,0,B,D,1,C,53.88303261947961,5,55.6417617743927,1,C,Нет
A,0,B,10.354959053281998,2,47.0176073470648,1,B,A,1,C,34.95592387991292,1,4.418740370736229,0,B,Нет
B,1,B,21.51565819511938,1,85.09842161277791,0,A,D,1,B,54.276713158648434,1,53.325787991472204,0,C,Да
D,0,A,92.02137829521108,5,89.23598366666229,0,D,B,1,A,63.411672600466886,5,11.483527031113294,1,A,Нет
D,1,B,51.94702453169013,3,92.96444987708674,1,B,D,0,A,29.263436417753,4,53.765790899038166,1,D,Нет
A,0,D,16.050037278410855,3,72.08207003183814,0,D,D,0,B,78.76462911583502,4,89.7514387874651,1,C,Нет
C,1,B,29.26684081417762,4,53.03050468188014,0,B,A,0,A,32.81952417364329,1,36.3879072375469,1,A,Нет
