Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Collision
1,11.895333924784278,1,A,D,5,47.01018672998637,D,C,39.07292240424138,0,47.88209393041558,5,B,C,1,20.78958179234339,C,A,77.1544625378012,Нет
0,22.4443674274326,3,C,A,2,75.80548007679567,B,D,31.33214489459335,0,57.33543081395528,2,B,D,1,2.073464838078598,B,B,6.340741095454094,Нет
1,56.2578168820261,1,D,B,2,18.2612581983994,A,A,82.47079638661607,1,5.511380295093582,4,A,D,2,13.428900634706576,B,B,31.631564942003,Нет
0,26.803160278355286,3,B,D,5,52.69699533543092,B,B,63.679439342176344,0,12.106781812876722,2,B,D,5,58.280508232466474,D,B,83.11140832308284,Да
1,59.96969090998478,3,C,C,1,74.67331614319745,C,D,50.613138241974674,0,39.034118492509876,2,C,D,5,21.42832738764513,B,D,83.94512843357778,Нет
0,39.40783810184332,5,A,B,1,8.50640962907706,B,D,50.15362981229931,0,39.79448070825864,3,C,A,1,3.8401282112504598,D,A,2.513584568016025,Нет
0,92.48613626866134,5,A,B,2,35.856359214118186,B,B,49.206760291660146,1,23.20683568455344,2,B,D,3,86.64381826454876,D,B,95.5445679218495,Нет
1,71.03847431613025,4,B,D,1,31.561876667540268,C,D,48.10419989076428,0,28.993308581661292,4,B,C,3,36.692873912253276,C,B,64.77115594446013,Нет
1,33.51202472871473,5,B,A,2,30.671824181245945,A,D,99.6252943192656,1,8.962087376062266,5,D,D,5,17.61004927480655,C,B,59.49561624279377,Нет
1,66.46779660035918,5,D,A,5,58.84074612707555,A,D,44.10789996549309,1,32.07237438343166,4,B,C,1,63.294620298691584,A,D,65.75461026222887,Нет
0,53.17269954603718,3,B,D,3,36.78285784367941,B,B,16.891609892286596,1,13.274061252686986,2,A,C,4,82.44741927913572,C,B,0.9474490517353384,Нет
0,65.93652338625593,1,B,A,5,69.61746840488271,C,A,67.33529971498375,1,90.04359382795538,4,A,C,3,29.516357613038714,A,C,10.775476312461919,Нет
0,36.662088126355144,5,D,A,4,83.74487450024073,B,B,57.38411519930878,1,35.49186744359073,5,B,D,3,18.91046966078428,A,A,69.9415729667282,Нет
1,35.89270298825594,3,C,B,2,64.32151260682922,A,C,87.6025863663158,0,99.89212471095549,5,B,D,1,11.021663427361538,B,C,28.124035282498138,Нет
1,99.95841578644085,5,A,A,1,36.37636454286939,B,A,91.15694771894508,0,36.021986836653376,2,B,D,5,87.11199946709152,D,B,25.741654172134755,Нет
1,14.147249218793922,1,A,D,2,22.58162101768716,A,C,2.7774523736532775,1,84.01865822016177,5,C,D,4,32.3327672495645,B,D,82.43317039749861,Нет
0,75.86976756483612,4,C,B,4,72.00493736826196,B,C,25.438320513745317,0,26.669878349362598,2,D,D,3,41.011652712936616,C,C,73.2092827626737,Нет
1,50.26808003509087,1,C,C,4,50.66613103095977,A,D,52.2902842466961,0,89.40028642244584,4,A,C,3,9.796541262710123,B,C,24.921607734978235,Нет
1,17.644455055191976,3,A,A,3,13.926035543284488,C,D,94.99690289141844,1,34.13554183257133,4,D,B,2,78.72878637757704,A,A,92.87405216146497,Нет
1,5.209253753459786,5,D,A,3,10.438862989597608,D,D,73.80958706169923,0,32.87268924680983,1,D,A,3,96.39565440008967,B,A,75.10087548756412,Нет
1,29.487265477276292,2,B,D,5,93.91235063353035,A,C,91.9098105661486,1,21.83330595728331,2,B,A,3,34.018523371467225,B,B,21.28586047084515,Нет
0,92.12477222110454,3,B,C,4,0.5852838025041329,C,D,63.48339281798307,1,3.056597006754602,1,C,B,4,62.13374892009193,C,D,15.711356091608907,Нет
0,54.43142902931755,5,C,A,5,12.46069639014149,A,D,4.000131924796402,1,18.56288934233389,1,C,A,2,81.87253035922345,D,C,76.83900369244037,Нет
1,93.18247566992433,2,D,D,4,37.70773307658792,C,A,65.1977600218488,0,33.05958315355619,3,B,B,3,36.67662434218332,A,B,41.06169444549174,Нет
0,50.707274245487945,3,B,B,3,57.08086544335125,D,D,48.36191285722441,1,20.932331482409914,1,A,D,5,1.9772233166987285,A,C,1.7870932062517886,Нет
0,38.46089580748555,3,D,A,5,37.54699984871678,D,A,36.714683823010155,1,83.9178670872573,4,A,B,3,30.378454730787197,C,C,31.902468545777353,Нет
1,43.82611425986595,3,D,C,5,25.267568174126975,A,B,90.61905519677256,1,44.00464586273419,3,D,B,3,84.53057316584794,A,D,53.52860814079432,Нет
0,94.487879131404,1,B,A,2,50.2322577639184,C,A,72.81968138545838,1,41.25862262467557,1,C,D,4,60.59780601483491,D,D,64.14038211735212,Нет
1,52.18933088500317,2,C,D,4,50.598629033609946,B,A,64.66659573232313,1,35.97265873877337,2,B,C,3,20.456831397065457,D,C,4.025795526889986,Нет
1,14.208557195213379,1,D,C,2,17.90408605897276,A,C,21.189525526790508,0,7.83426261268898,4,A,C,2,47.81233821289922,C,C,26.547301737286954,Нет
1,27.838909371581654,4,D,A,2,72.71815804077299,C,D,4.263124646378536,0,90.92800685531549,1,C,D,1,51.631959646874805,C,D,63.766619875512106,Нет
1,73.87323143721983,1,A,C,4,63.73459008221582,D,B,78.20438267031021,0,35.28577511478998,4,D,A,1,86.59013453974164,B,B,26.139568732787367,Нет
0,23.69270298006899,1,A,A,5,31.824302090082035,C,D,52.068963533060895,1,10.408368055844297,3,A,D,2,2.5211916728394623,B,A,78.8436443115901,Нет
1,51.18835817981876,4,A,A,1,1.8174524783378776,D,D,20.311916199635014,1,9.03359167448362,1,D,B,3,61.34650749766949,D,A,43.1847774097176,Нет
1,66.8397496682327,4,A,C,2,86.38031431835603,D,A,63.17271882399963,1,0.686348298561279,1,B,B,3,5.158221030020327,D,C,84.69304025232648,Нет
0,33.65324534252802,3,C,A,5,48.92334125412802,B,B,17.250114192531196,0,0.0668322696710466,3,B,C,5,56.11252640883053,C,D,4.8877180395652475,Нет
1,86.71413565397151,3,B,B,2,21.711072978726843,A,B,33.67040003869721,0,90.75822326301089,3,C,C,3,3.9541259905106263,D,D,94.78636224236243,Нет
1,55.735705770089105,1,B,C,1,59.97656607632984,C,D,87.24905381574962,0,38.81588286440082,4,C,C,5,73.53965025986183,A,B,32.35927616947373,Нет
1,84.08374329043882,4,C,D,4,38.713121580406415,B,C,0.0914601505402457,0,48.06325270442229,5,A,A,1,83.96913846499943,A,A,5.290892187605523,Нет
0,12.058842781783941,3,A,A,1,80.91334697423072,C,C,78.6191903643875,0,65.53358276307299,4,A,A,2,20.19546291930109,B,A,12.295351774138375,Нет
1,28.77565697252191,2,B,A,2,69.33669545468582,B,B,17.63512929797415,1,85.89191488732288,2,D,B,4,82.76824901851862,B,A,0.6430500348892143,Нет
0,69.54108382386771,3,C,B,3,54.19587343547446,C,C,48.32610227085918,1,58.05778893459417,1,C,B,3,58.900163061277844,C,D,59.05644241507403,Нет
0,77.37953386944334,5,D,D,3,22.276299269286113,D,C,96.9344748260893,0,84.59797913549643,5,A,B,2,32.284077372341166,A,B,17.791933283507266,Нет
1,79.84289783998932,5,C,C,4,25.545167035844162,C,A,92.71801123718151,0,35.72901639616656,4,A,B,2,44.982529532124204,C,A,24.769346693846273,Нет
0,90.16690371478957,4,A,C,3,54.72872836048912,D,D,45.24781973075657,1,7.368091169977076,2,D,C,3,45.00460207038193,A,C,9.164518238144492,Нет
1,49.14441807846861,4,A,C,5,17.433953877810403,A,D,31.10779178678151,1,7.415327050102871,4,D,C,1,5.575188434837763,B,A,22.34810703040493,Нет
1,89.29899343946953,1,B,D,3,88.76644288270069,C,A,74.4491715919684,1,45.986093766152905,3,B,D,3,85.77755246249329,A,A,38.789165373507615,Да
1,38.92919603567534,5,D,A,4,60.17864827776044,A,B,37.91730696502602,0,56.49289274130093,1,A,B,4,24.237686877869148,C,B,18.479804073455107,Нет
0,80.181011850294,4,C,D,5,34.1912507530082,B,A,72.32050120804644,0,54.23855567459687,1,D,C,3,39.84455506536963,A,B,76.58668809477425,Нет
1,16.5049008393658,1,A,B,2,66.51795423849349,C,A,92.33290267160395,1,20.333065007215232,1,B,B,3,67.80618723150556,C,C,2.5569297873020536,Нет
0,75.61914483578913,4,B,C,2,35.22437181812468,D,D,58.95102023983353,1,0.7632041509687881,1,C,B,3,80.27643199650349,C,A,77.95488800967615,Нет
0,97.22483699960374,1,B,B,5,23.32112759819426,D,D,12.955894862883854,1,97.37789831226024,3,A,C,4,93.62556346132769,B,A,48.94154065141869,Нет
0,42.559599698114546,1,C,C,2,33.06742247430239,C,C,11.740592734582778,1,88.57757666591321,4,A,B,2,80.57188942659472,B,C,33.50429071549169,Нет
0,14.31041677043805,1,D,A,3,91.6017313910839,D,D,2.6062004982625564,1,79.12753835069495,2,C,D,4,36.26480507730167,A,D,79.16826502489572,Нет
1,24.45324639304145,5,C,A,3,45.38165594363487,C,B,85.31711140518932,1,75.4109627115988,4,C,D,2,40.374002475626746,D,B,51.452784767280505,Нет
0,61.19020025840922,4,A,B,5,74.37075040068531,D,B,90.69156025256588,0,79.08791854682762,5,A,C,1,37.561454559686425,D,B,56.16942956670494,Нет
1,29.875468046107244,3,D,A,1,66.76963479235636,C,B,77.26844100552954,0,68.85226997290972,2,D,D,5,37.04110579622104,A,D,38.35487949043173,Нет
0,41.58214138027988,4,C,A,3,41.30668531358549,A,B,75.17496618556237,1,89.2766954891652,2,C,B,5,9.92509988954694,A,B,12.86194777835541,Нет
0,25.129282542258156,3,C,C,3,77.25727317037943,C,B,45.24799961347446,0,98.83998175989171,3,D,A,1,70.60902392042699,C,D,41.21989912350009,Нет
1,38.95527486926418,4,A,C,5,58.46101535827752,C,A,85.27136072365465,1,66.99153507274663,2,C,B,1,36.28790392955875,D,C,73.77709411248998,Нет
0,72.91258689648137,4,B,D,2,99.73579107901124,A,C,73.8194262047278,1,16.764258459595393,5,B,D,3,40.132640126166194,D,A,7.340191290244125,Нет
0,42.50236027605225,4,C,C,2,77.12397984071745,D,D,51.13622573517118,0,10.308983324090148,1,D,B,4,25.29684750186716,D,A,73.43905336937418,Нет
1,0.129666340868273,3,A,C,4,19.422936449980977,C,D,82.27271167999255,0,89.5029094008608,4,C,A,1,16.68464101362518,B,C,45.83558828684413,Нет
1,2.593526958505321,5,A,C,4,94.0441198120904,D,B,67.61232737677516,0,95.21031633659935,5,B,D,5,53.30715359943026,D,A,34.97060577347194,Нет
1,25.106964647189113,2,B,C,2,96.39722308210294,C,C,78.25869877023176,1,3.2535962197552393,3,B,A,3,90.42181142161026,A,B,3.2845427347703238,Нет
1,62.00316350280561,1,D,D,5,36.55005106270773,C,C,18.608366425523716,0,15.564049399495216,2,C,C,1,5.825168786905954,B,C,82.39111289725022,Нет
0,86.50647012882669,3,B,A,3,37.084507064055515,D,A,98.47493982672961,0,87.81500661374162,5,B,A,5,27.039474785748517,C,A,83.15837233261274,Нет
0,54.77301834960833,1,A,A,3,89.24960248697441,D,D,29.126161830485675,0,66.87023322392261,5,B,B,5,13.631945313968629,B,D,38.39234702909422,Нет
0,7.19782735342811,2,C,A,1,17.658822624452142,B,B,11.74983584781122,1,60.42590113234409,2,B,D,4,28.803043166718222,B,C,50.013478184410765,Нет
0,78.36999204408076,1,A,C,1,70.45447528332708,D,C,75.50066963787337,1,28.280610094380044,3,C,B,1,59.74013814423832,C,B,16.821383719385384,Нет
1,28.279404664222774,1,C,B,2,47.448274916043154,C,D,74.05409837921977,0,90.04831716611173,3,A,C,1,71.18331942435478,B,C,78.05760468655907,Нет
1,51.46384399652665,5,A,C,4,20.086957890064372,A,C,10.29645629272129,0,96.12152191181067,5,A,C,5,60.9788447938878,C,B,40.81343007064413,Нет
0,99.23916395304705,4,C,A,2,94.29216477087365,B,D,15.552269078162805,1,9.126425285811134,5,B,D,1,29.99226195759004,B,C,32.492675261390005,Нет
0,61.59983128922316,2,B,C,3,30.171685725059728,C,D,98.30579952207992,0,54.66127545380846,4,C,B,3,52.6641811593899,C,C,68.85440557898644,Нет
0,84.00646867658517,4,C,A,4,42.712052264539736,D,A,41.18258500878949,0,35.970185944328456,4,C,C,4,79.94439993790199,B,C,56.60797556647608,Нет
0,1.6042022156360192,1,B,A,1,58.09201442647439,D,C,54.70793458704068,0,93.54398207120086,2,A,D,1,24.68106053994401,D,B,69.89097766179769,Нет
1,33.19242970878694,1,B,B,2,62.61788740496536,B,D,65.27620998225801,0,64.4091242399798,1,B,A,2,46.43527067263579,B,C,38.06990779533964,Нет
1,65.5691330908475,4,C,A,4,83.5285355606456,C,D,12.614150021090042,0,94.26133494495515,2,A,B,1,10.177787885940326,B,A,6.451261931196884,Нет
1,22.36558815172951,5,D,A,1,59.46626086234418,B,B,30.819156643954948,1,23.946002903305875,4,A,A,3,9.15993852042698,D,D,40.37311494809215,Нет
1,88.53481448358114,2,B,A,2,25.731891348327796,A,D,10.712158520986549,0,14.859676293895863,2,C,C,2,93.43624014185228,A,B,16.532850356365046,Нет
1,35.66455620689144,2,D,C,2,4.16948761046071,C,B,41.6418745425569,0,86.35878006387051,1,A,C,1,0.9091815783845103,D,B,41.19699532539096,Нет
1,76.4989384200906,2,B,A,5,8.695675456305274,C,A,20.776710429984835,1,74.19119973542719,1,B,B,3,3.250242811063142,C,A,11.104882685633722,Нет
1,28.402200941702816,1,B,C,2,49.67266365651617,A,D,86.65204814977255,1,65.95614166275975,2,C,D,2,40.39876546850611,D,A,79.18534381182558,Нет
0,11.983833806262423,1,B,A,2,96.27499080392778,B,B,69.15753226948486,0,78.51740267022429,1,C,C,2,89.37859434796566,B,D,37.31877475101284,Нет
1,69.03296809179159,1,C,A,1,92.70314777533424,A,B,15.230737169975194,0,96.54624673566187,5,A,C,5,40.29574696590006,C,A,75.86124944472664,Нет
0,83.2922263835351,4,B,D,5,36.028378969516716,B,C,54.372341915934165,0,45.3468206646114,5,A,D,1,11.547454749264807,D,A,79.6017323957966,Нет
1,34.83329959194563,3,B,B,3,31.834279858969218,C,A,1.817689639723974,1,14.88217956952288,1,C,C,3,45.5650026974348,A,C,63.20852972629179,Нет
0,77.27761227014146,1,D,D,2,46.82617656183613,D,D,76.95554400365833,1,92.48243756794882,3,D,B,1,40.4640599706243,A,A,97.56854049521601,Нет
1,68.13873119755266,2,C,A,5,38.540057974608246,C,B,13.089403835498159,0,68.22626029099465,5,C,C,4,44.83053852612537,C,B,77.10017499985467,Нет
1,61.135362699895744,3,A,A,2,16.094178994894804,C,D,63.746548022353146,1,77.70933032740712,5,A,C,3,69.71684797040588,A,C,9.284607081368346,Нет
0,45.586405379302086,2,D,D,5,18.285196584734777,A,B,99.71864718234579,1,88.41342713520031,1,D,A,3,93.87458408481604,C,D,78.34258720571535,Нет
1,64.35972250630802,5,B,D,4,60.87264665563736,A,B,55.79277496258699,0,74.25051757774638,3,B,A,2,22.80279651100139,B,C,99.58093502125777,Нет
1,85.28372034803786,3,A,C,4,39.708385863736474,B,B,42.06522679032803,1,30.556618349882093,5,D,A,1,99.90921313034777,D,D,18.037701311349853,Нет
1,87.22298464562535,5,A,B,3,39.116064217241565,B,B,39.84381679097405,1,69.510303528841,1,B,A,2,63.785997983381534,A,D,70.74226566510664,Нет
0,86.20888600050466,1,A,D,1,78.56862136406126,C,C,41.23875197014255,0,44.8232761679181,3,B,B,4,53.95293908099641,C,D,3.850305561109868,Нет
0,24.572316346988977,4,C,C,4,55.823036754005386,B,B,63.39005361922131,0,17.910430302932625,5,B,D,1,67.25742889048114,D,B,13.670829133202067,Нет
1,84.29628684824824,2,A,A,1,2.753681958446541,C,C,77.48427167053568,0,70.17174440817536,5,A,C,1,67.09028565910184,B,D,68.10540314898044,Нет
0,79.32421954836664,1,C,D,5,69.68470929271832,B,A,31.438507083381182,0,44.47231937845787,3,A,C,1,35.446651307664304,B,A,10.957090759029919,Нет
0,20.15407181211333,4,A,C,4,78.95384973601941,C,C,53.91803144917283,1,52.01550117794491,4,A,A,3,35.88480547546797,C,A,95.61505083669937,Нет
0,44.74827394739535,1,B,C,3,7.723981230090137,A,C,10.21264998897431,0,4.931781995445961,2,B,B,4,8.454865185462046,B,A,73.15896544380472,Нет
0,89.30890024929865,1,C,A,2,83.36719246725913,B,B,95.55834006998232,0,65.96503406774686,1,B,C,2,94.55969160245995,A,D,25.553628756119096,Нет
0,60.45678473177526,5,B,A,1,4.98186291647319,A,A,48.003345712724176,1,19.675626654612266,4,B,D,5,45.50425702187274,D,A,81.15620419614034,Нет
0,94.43491352357557,4,A,B,4,22.17827962792265,C,B,15.207522185591971,0,85.2344089194905,3,D,B,1,39.567074755915066,A,B,77.76312244167414,Нет
0,35.10248537166285,1,D,C,3,73.53409064931846,C,D,13.53204836046623,1,82.76860045314098,3,A,B,3,58.86333293931797,D,A,97.8678825918335,Нет
0,33.641944424033355,2,C,D,1,62.31558599711977,D,A,16.591031045794846,0,88.94850981912742,1,A,D,3,42.586473214826285,B,C,24.248448662526023,Нет
1,80.79865112031456,4,D,D,1,95.79548944761616,D,A,89.5065882910667,1,67.45579645192669,4,D,B,5,78.41392887217697,C,A,21.763400731023395,Нет
1,30.11913789213878,5,A,D,5,63.342584492336144,A,D,97.39539743772771,1,7.159827789871032,4,C,C,4,60.64900680903874,B,B,22.719642499230886,Нет
0,95.9885272854934,4,D,C,5,31.575451692026046,C,D,49.28245039988502,1,15.018284349110278,1,D,D,1,94.00576478248618,B,A,95.64070829027477,Нет
0,57.46052707881076,1,C,B,3,2.830454127184756,D,A,47.90890099550066,1,42.46626855258074,1,C,A,1,35.29093477979814,A,A,99.92096911912,Нет
1,46.21031170196552,3,C,D,2,44.109939674488544,C,A,20.216034950073936,1,80.62521025038102,4,D,D,1,47.392101534687484,A,A,32.765752483633925,Нет
1,26.48868362422978,4,D,D,1,95.40036032170346,A,D,47.82855870528614,1,47.82288671989653,3,A,B,5,96.44487884256928,C,A,1.5443098107236097,Нет
0,15.026740046924026,4,A,C,1,77.60190254586212,B,C,3.465983336707823,1,5.260730586768081,4,A,B,4,96.10549266372692,C,D,90.7993410425782,Нет
1,40.006344391447776,4,C,D,4,66.74311881338542,A,D,16.609760789386986,0,91.32353012842643,3,C,C,2,24.49666379276906,C,D,56.08005208856387,Нет
1,53.597020826072914,5,B,A,3,35.38880039846286,C,D,32.921250692123394,1,72.80727216769814,3,A,D,4,52.10061905596961,B,A,38.666656286872644,Нет
1,39.520296968337234,4,A,A,3,33.922344007598205,C,C,49.746612673436594,0,47.791079392792334,2,B,B,5,49.476678939689464,A,B,63.287995293594555,Нет
1,11.608381464773043,3,C,A,5,50.041443679440675,B,A,12.529307094086239,1,3.164279525646063,1,D,A,5,70.43119085149453,C,B,61.40955857516612,Нет
1,19.06774612204636,2,A,B,4,76.27157555895643,A,D,34.35016739431891,0,80.04977101760709,4,C,A,2,5.842501901621533,A,D,79.4857085444303,Нет
0,41.10255460853679,3,A,A,2,9.0189859052326,B,B,57.94819460252344,0,80.93045378889948,4,B,C,4,84.23978712258317,B,D,23.044862945617005,Нет
1,15.723571762869327,4,B,D,5,84.11118534296074,C,C,86.76793407545125,0,74.39821173407032,2,C,D,5,28.365524119735074,C,A,29.818806350624072,Нет
1,82.73643952762778,3,B,B,4,42.59216219359681,A,D,40.36319752080809,1,3.568295803930377,2,C,B,3,3.9184776368453966,C,B,63.763069715675314,Нет
1,63.5205413035441,4,A,A,3,7.878723937205356,B,D,38.74444937654994,0,88.59226721489215,1,C,B,2,98.52963024280538,D,B,12.703499888197921,Нет
0,51.869535292416245,1,C,C,3,85.00945659413988,A,A,27.71244844030668,0,98.17215889549686,2,A,C,4,66.6005923113411,C,C,94.86627623070014,Нет
1,43.26049948794949,4,A,C,1,63.68030959074631,B,B,3.8675332083025427,0,11.300707547043165,5,A,C,5,84.12625270579761,C,C,68.9562052458647,Нет
1,46.402485911281566,4,C,D,1,88.25543138026477,C,A,88.58768498893158,0,94.56041117435241,3,A,B,5,18.247284075925872,D,B,44.111677502985536,Нет
1,9.831475543747349,3,B,C,1,62.244447531439306,B,C,27.520696174136116,0,0.8069122046678312,1,B,B,5,53.802574039823526,D,C,29.58213963085281,Нет
1,4.846519721655451,2,D,C,4,17.356572020824256,D,D,28.33629349405976,1,75.53545964925628,2,D,A,1,87.08507210660424,C,C,78.1266829235598,Нет
0,77.60976055920364,3,B,C,4,15.447338157352508,B,A,64.9601642495671,0,60.24284868599724,4,C,D,3,85.1614654785715,D,A,82.57587003227665,Нет
1,1.3346975029829178,5,B,D,5,64.1598615643995,D,C,21.989125266375144,0,70.7810356192045,4,D,A,4,58.69297505579295,D,A,41.772713414669084,Нет
0,17.07262799387769,3,A,A,5,83.10340233690064,D,C,73.29781370961793,0,85.74060289002189,1,D,D,2,38.878085631954406,B,B,4.172671915337222,Нет
0,40.45618849861693,3,C,D,4,49.565953436874835,C,A,5.798953521099193,0,34.5705705485006,2,B,A,3,56.37969238846311,C,C,14.874864519357411,Нет
1,27.057857907692217,5,C,C,4,38.82334655351989,A,B,26.970149635864814,1,57.46779473653826,5,A,D,4,86.38586600120671,B,D,17.405899520460586,Нет
1,10.18883873373333,2,C,A,1,39.18692727347965,C,C,54.475317388809565,0,86.2844953782541,4,A,D,1,32.55444359411987,C,C,10.5093303594192,Нет
0,66.75831861534088,1,D,D,3,47.691358913004535,A,B,13.659104450324245,1,84.239636553818,1,C,D,4,24.17548819675338,C,A,43.43128052228443,Нет
0,75.93542283084608,4,A,D,2,49.44600900333364,C,D,12.572602807297262,1,58.64128625593986,2,A,D,3,81.57571498542657,D,B,79.74310752405299,Нет
1,86.92989734878877,2,A,B,4,87.11908630617442,C,B,45.914959553334164,0,35.24809695526676,3,B,A,5,94.95879749962441,C,D,85.68414708528918,Нет
1,56.599811688419265,3,A,D,2,21.44687763552865,A,A,41.92445840917301,1,72.17647274396039,3,D,D,5,87.42540225365019,C,A,71.2034357697014,Нет
1,38.655802394930475,1,C,C,1,4.907665318396104,B,A,98.13707252706985,1,6.849370900340823,4,B,C,4,95.7788680931146,B,B,20.707245175088573,Нет
1,17.487213324910535,4,D,A,5,31.504601268652234,A,D,28.116684270478977,0,53.80298399757639,2,B,D,5,7.471586779212136,D,A,36.45522744316462,Нет
0,87.14475099133064,1,D,B,3,9.734031377692954,D,C,95.1898099386721,0,24.55625340108243,1,D,C,1,11.394465978785584,C,D,32.77743900046607,Нет
0,86.78115985330864,5,A,D,3,3.3009027241875266,B,B,3.811992039371137,1,58.828570907446284,4,C,D,3,42.11621445504166,C,B,32.285877258542214,Нет
0,57.81670241167254,4,D,B,4,97.83603879376824,A,B,73.5373931924459,1,2.174342137289431,2,C,D,1,90.86605475423481,C,A,20.262234265236245,Нет
0,0.9409499290210954,5,D,C,5,9.079048995975548,B,B,37.06575778611489,0,22.454457158394668,2,B,B,3,81.30307550320101,C,A,80.64915247426141,Нет
1,1.5730762942450571,3,A,D,5,30.77692790490223,C,C,94.16720809570442,0,82.69444859351687,4,B,A,4,8.980900671565317,D,D,0.32079822638857447,Нет
0,55.627619067109656,3,C,B,3,8.193561168136554,B,B,81.55796598105685,0,88.85013800875016,4,D,D,3,87.34378627188985,D,C,61.56570900211946,Нет
1,13.653017830054337,4,B,D,4,46.4389454859261,C,A,80.33286924838666,1,71.32288481617182,3,A,A,3,60.02890948177759,D,A,8.048115960028735,Нет
1,21.590475633870334,2,D,C,4,60.940501772712686,B,A,77.75361223745895,0,43.23368473997267,1,D,B,5,77.95860361268213,C,A,61.80237813463697,Нет
1,18.018966124444947,5,B,C,3,5.010014933189744,B,C,63.99331640808822,1,51.7505079671252,2,D,A,4,4.2517647333529585,C,B,17.324826413713602,Нет
1,14.822277072252255,4,B,A,5,24.75515367506338,B,A,93.45270074447893,1,5.007791343363122,5,A,A,5,99.5281995475976,B,C,33.09232760861923,Нет
1,10.366004801092254,2,B,C,1,27.348551489877526,D,A,0.5724022194945722,0,25.545686554174864,5,B,A,2,26.709534124734358,A,C,20.33134698964242,Нет
1,99.15340670355721,5,A,D,5,18.521370356998123,D,D,20.027146731562983,0,45.89150147575353,5,C,A,4,44.25298941276723,C,C,21.588943723508958,Нет
0,47.84477655460704,4,C,A,4,81.07148637694871,D,B,61.25637592133854,1,57.11003760833727,2,C,B,4,70.87184257106166,C,A,80.82808775213485,Нет
0,54.83699460965876,3,D,D,3,89.74681456554259,C,C,53.18439907342728,0,7.125810713669322,4,A,C,1,40.261040453365304,A,B,48.422136653324124,Нет
0,49.82575218714038,3,B,B,3,42.39985476198688,A,A,81.44347408733492,0,62.784244806760995,5,C,C,3,55.62991794809534,C,A,94.82899366648675,Нет
1,27.674006323865253,4,A,A,4,62.652182084516284,B,A,8.877814551688479,0,63.63065823243106,1,B,C,4,47.10787737911837,A,D,85.8676490939578,Нет
0,10.739592801769593,4,B,C,4,59.533148915911426,C,C,12.259939702720747,0,95.2478310543164,2,A,B,2,33.62189344998908,D,A,35.432262386214894,Нет
0,2.972118237149146,4,A,B,5,95.22641300710748,C,A,69.59772446498607,1,49.52844419144464,2,A,A,1,9.239534648387416,D,C,17.320796569689133,Нет
1,61.00370234345532,5,D,A,1,19.514343874020756,A,C,76.08652048408665,1,47.7190492563235,5,B,C,1,75.22140063187487,B,D,41.817765634778844,Нет
0,5.72816323324864,4,A,C,4,52.61395694953792,B,C,84.64025113964887,1,44.843775335029946,3,A,C,2,18.84060875882444,B,D,23.301335711742443,Нет
0,57.762504450961835,4,A,C,4,22.42090773541322,C,C,84.98247222606402,1,38.23646213649625,5,C,A,1,84.84695710931173,A,C,23.78761719129294,Нет
1,29.381369999052698,2,B,B,3,36.158496920605344,C,C,80.93021870892197,0,59.94182167033307,1,D,A,2,10.46242385029995,C,A,5.742958431285217,Нет
1,96.51619577391845,1,A,A,4,4.329494114137578,A,A,25.000465948220242,0,91.87586645548075,4,B,B,2,18.08332797896588,C,C,93.86316318258422,Нет
0,42.17227059288066,2,D,A,1,42.09833113575379,B,D,62.82723119219864,0,58.17658178606704,3,A,D,1,95.66674797039583,D,B,33.183939942647974,Нет
0,9.744209299083572,1,D,C,1,77.96043385239598,D,B,69.60472905055533,1,68.70286907539163,3,D,D,2,79.92801245949543,B,C,26.231743729252244,Нет
1,31.998100683509833,4,C,B,5,72.02427537523329,C,D,46.24723852702972,0,27.932176332755887,5,A,B,5,8.538591926472083,C,D,21.96280585974273,Нет
0,58.91448120830658,1,B,A,5,48.152651516700686,A,C,96.7254649245015,0,35.254250692518696,4,D,C,1,78.64579863465775,A,B,30.88138514491766,Нет
1,91.68666142498225,2,C,A,2,79.47328740778879,D,D,49.13178958146992,1,52.0953559837772,4,A,B,4,58.144992451446484,B,C,11.089897964199736,Нет
1,58.27720201160991,5,D,D,5,92.34261165155621,C,D,35.414527206030755,0,9.33770107812817,5,C,D,4,19.136009421897537,A,B,32.594418346761465,Нет
0,85.31327854741035,3,C,D,2,57.60749240127655,D,C,35.46294911696097,1,68.41543192788946,1,B,C,5,0.21867704653258935,B,D,10.470502465005527,Нет
1,9.890249269715046,1,C,C,1,69.87637071206579,B,C,6.300104787186999,1,13.246487238120963,2,B,A,1,55.90109804025635,C,D,82.070821906106,Нет
0,41.78785340097087,2,B,B,1,40.977695196872745,B,C,70.63548664419054,1,27.59327018940898,4,A,B,5,71.9960798221011,A,B,83.80873310038956,Нет
0,37.30702090589748,2,D,C,4,43.922907475440866,A,D,69.52397282532552,0,22.440847597167856,5,A,D,5,99.91633671360981,C,D,88.12708495639555,Нет
0,20.47347691520499,3,A,A,3,96.88476909354075,C,D,75.06205378458063,1,21.69470886582513,4,B,A,3,52.57101699424807,A,C,93.40598218310696,Нет
