Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Collision
1,14.047040095093354,0.9501226388555217,0,1,1,5,C,D,B,0,1,11.806954590701913,96.05468979576808,0,1,0,3,C,C,D,1,Нет
1,82.81517602208979,19.828245215003903,1,1,0,2,B,A,C,1,1,75.95630561556074,29.45592626035718,0,0,1,5,C,D,C,1,Нет
0,15.871665864484308,33.41174992218362,1,1,0,2,B,A,C,0,1,5.011444163077893,58.39411092545149,0,0,1,3,B,B,C,1,Нет
0,12.064563781000814,56.626538070453314,1,1,1,1,C,A,A,0,0,51.79644889595926,63.47488980064656,1,1,1,3,C,D,D,1,Да
0,74.73136272299352,26.61204716521214,0,1,1,1,C,A,B,1,0,79.3139865574634,94.29275451986979,1,1,1,5,A,C,B,1,Да
1,66.73200420431172,77.33836846055462,1,0,1,2,A,C,D,0,0,96.25643461155099,85.49118276208951,1,0,1,5,D,D,D,0,Да
0,31.83450628741197,3.5173280188116274,1,0,0,5,C,B,C,1,0,48.2749095976927,82.5901133372782,1,1,0,4,D,C,C,0,Нет
1,3.909894449781215,28.75014571611497,1,1,1,2,B,B,D,1,1,38.9356866271116,77.69150414081074,1,0,0,4,C,D,D,1,Нет
0,9.414661654767409,74.56042624020405,0,0,1,3,A,D,B,1,0,42.49939655347479,38.769596980776974,1,0,1,2,D,A,A,1,Нет
1,84.54754786634182,54.570698499793444,0,0,0,5,D,A,A,0,0,22.029533655864665,12.285798439161134,1,1,0,3,A,B,C,0,Нет
1,51.38771732783145,94.48843969041924,0,1,1,1,B,B,B,1,0,93.10266540714875,33.122115421433705,1,1,1,3,C,D,C,0,Нет
1,59.695428293444664,79.02119359364626,0,1,1,1,A,B,B,1,1,18.00083549331425,69.86808461420246,1,1,1,3,B,D,B,0,Нет
1,71.25545918175438,48.120841088794265,0,1,0,3,C,A,B,0,0,76.07194032678875,21.25895301931783,1,0,0,2,B,C,D,1,Нет
0,81.89598537862041,27.430066118999584,0,0,0,2,C,A,C,1,1,44.484426208742434,13.603587827835618,1,1,1,4,A,A,C,0,Нет
1,29.721157272080934,31.636292639614606,1,1,0,4,A,C,C,0,1,80.25377210011976,31.316133310948835,1,1,1,4,C,A,D,0,Да
0,86.53790017915446,91.37199513188105,1,0,1,1,C,A,C,0,0,89.39021189109717,6.860907747510236,0,0,1,1,C,D,A,0,Да
1,82.80953313864964,38.79594179760324,1,1,1,3,B,D,B,0,0,69.02266100054261,19.9768132197257,1,1,0,3,C,D,D,1,Нет
1,75.0877957970063,94.06559332131661,0,1,1,5,C,D,D,0,1,29.22279216144512,88.34522931178388,1,0,0,4,A,C,A,1,Нет
0,9.547127403464783,51.276864369822405,0,1,0,1,B,D,C,1,0,21.16273369184324,17.080895222780722,1,0,1,5,D,A,C,1,Нет
1,36.07268839022571,60.122628321470415,0,0,1,4,C,D,D,1,1,26.236854546816936,99.38076123179631,1,1,0,5,C,D,B,1,Нет
0,2.0271476990691983,31.066583836765993,1,1,0,2,D,C,A,0,0,30.72620010413074,58.47366981788837,0,1,0,2,D,B,D,0,Да
1,74.80951355427219,26.966161763906282,0,0,0,1,C,D,C,1,0,60.133623803057844,20.05241552003102,1,0,0,4,B,B,B,1,Нет
1,42.11461916705457,68.89813964228576,0,0,0,3,D,D,B,1,0,72.94983923844174,80.35924950737923,0,1,0,1,D,D,D,0,Нет
1,30.727125212882445,65.87442313706575,0,1,1,1,B,C,D,0,0,14.67400011594635,95.5247310762442,1,1,0,5,D,B,B,0,Нет
0,3.532676684193392,78.25981889082951,0,0,1,2,D,A,C,1,0,7.537464435119046,52.01962872515799,1,1,0,4,C,B,A,0,Нет
1,71.0189999608457,78.53843001246685,1,0,0,1,C,A,D,0,0,38.5098035491482,86.49613506519165,1,1,1,3,B,C,B,1,Нет
1,10.149951690277991,48.02661821738398,1,1,1,1,B,B,D,1,0,64.75360009183953,37.69132609705675,0,0,1,5,B,D,D,1,Нет
1,95.52065841732735,1.8564464980132867,0,0,1,5,C,C,B,1,0,68.00627900743659,18.61220466329555,1,0,0,2,C,C,A,0,Нет
1,44.033769529416254,44.53385245316929,1,1,1,1,D,A,A,1,0,95.6315453814157,51.65933221243145,0,0,1,1,A,D,C,1,Нет
0,46.96607975612112,23.750830909701893,0,0,1,5,C,D,D,1,0,57.79573885002706,17.816138812004954,0,0,1,3,D,C,A,0,Нет
1,34.122169025479664,98.77845854014691,1,1,1,3,B,C,C,0,1,16.9801998294713,42.50688884762342,1,1,0,1,C,A,D,1,Нет
0,12.106161022631811,29.262035093333782,1,0,1,1,D,D,C,1,1,83.80654137740393,72.47839956490486,0,1,1,3,D,B,D,1,Нет
1,8.475747802915434,58.94204563992046,1,1,1,4,A,D,D,1,0,39.481049253971975,86.85494957231822,0,1,0,3,A,A,A,0,Нет
0,42.66942360836966,65.95816280322396,1,1,0,4,B,D,D,1,0,38.21406678193041,71.71710060315583,1,0,1,5,C,A,B,1,Нет
0,54.693290893202594,92.06093874377905,1,0,0,1,B,C,D,1,0,82.01710594834913,4.907777831698256,1,0,0,4,C,A,B,0,Нет
0,50.97454450340501,77.02731237008922,0,1,1,4,B,D,C,0,1,78.48933157662353,96.06591584008324,1,1,1,5,A,C,B,1,Нет
0,26.303375592808475,58.93770065453771,1,0,0,1,D,B,B,0,1,75.83671496149334,30.557289824281497,0,1,1,3,B,A,C,1,Нет
1,73.61330749260198,88.21161157850705,0,1,1,2,A,C,C,0,1,95.6458457558017,42.87792616567108,1,0,0,3,B,B,B,0,Нет
1,83.1476486565631,12.757618687733297,0,1,0,3,A,D,A,1,1,72.23730039171153,79.48450979504213,0,0,0,3,D,C,C,0,Нет
1,13.703365346952157,73.57977474718801,0,0,1,2,B,C,B,1,0,98.39856116986023,72.50706796163436,1,1,1,5,A,A,D,0,Нет
0,50.374768322965465,18.16384678901237,0,0,1,3,A,A,C,0,0,39.509896672846665,17.67505467010969,0,0,1,4,A,B,A,0,Да
0,5.402982181852001,50.03019492541919,1,0,1,2,A,D,B,1,1,17.375345944117694,59.70139273365389,0,0,0,3,C,D,C,1,Нет
1,99.44933823287843,43.82482112366828,1,0,1,2,A,B,B,0,0,6.177842902526121,4.567365303282989,1,0,0,4,D,A,B,1,Нет
0,87.42435605281409,85.2145425117883,1,0,1,5,C,B,C,1,1,82.30518247896275,12.203141362760617,1,1,0,5,B,B,B,0,Нет
1,36.126679651621366,69.86419395339142,1,1,1,5,C,D,D,0,1,13.364465877418375,5.761773500756684,0,0,1,1,B,B,A,1,Нет
0,48.153610242540125,25.664127846291752,1,0,1,3,A,A,A,1,1,27.790204026944487,56.81166288290807,1,1,0,3,C,D,C,1,Нет
0,60.052189580092396,6.277565124223427,0,0,0,2,D,B,B,1,1,99.33485137460953,40.648489304049754,1,0,1,2,D,C,A,0,Нет
1,57.0549471008256,47.98566076922726,1,0,0,5,C,C,A,0,1,80.51998135908418,12.199713636415133,1,1,0,3,C,D,D,0,Да
1,54.443000349563285,75.36765097654961,1,0,0,5,B,C,B,0,1,75.8374214788964,82.09699615116986,0,0,0,2,C,B,A,0,Нет
1,56.39236371239675,29.615214202258898,1,0,0,5,C,B,B,0,0,28.892171731482907,83.82546313749486,1,1,1,1,B,A,A,1,Нет
0,78.9677883923934,73.1148881376908,1,0,0,4,B,A,A,0,0,30.04298256791602,5.290560328781247,1,0,1,3,A,C,B,1,Нет
0,36.24848824397884,62.27382779075731,0,0,0,1,B,A,D,0,0,95.06303455507641,66.5300216680261,0,0,0,1,D,B,C,1,Да
1,98.64011527859492,85.8811487746932,1,0,0,3,D,D,C,0,1,45.59448602575037,63.758733165364475,0,0,1,2,B,D,D,0,Нет
0,22.044546032359246,71.58284749309041,1,0,0,4,D,C,D,1,0,91.78893560861697,32.23592250290769,1,0,1,2,C,B,D,1,Да
0,14.94743209024384,55.500774615010364,1,0,1,1,B,A,D,0,0,76.51161298118228,75.879844091852,0,0,1,4,C,D,C,0,Нет
1,67.96719453887998,40.936550405165264,0,1,0,1,B,B,B,1,1,94.90788729586723,18.231709491173163,1,0,0,1,C,C,D,0,Нет
0,55.507328023322664,85.98234492016061,0,0,0,1,B,A,B,1,1,18.442315866405412,36.20884906297381,0,0,0,3,B,D,C,1,Да
0,71.07358997026473,59.584431305023266,0,1,1,5,B,D,C,1,1,58.30542081446849,41.54617137055997,1,1,1,2,C,A,A,0,Нет
1,52.17844259265749,28.587652297551315,1,0,0,3,B,D,C,1,0,85.4340806836281,77.35013680612511,0,1,1,1,C,A,B,0,Нет
0,54.719373911487125,34.09953764394984,1,0,0,3,A,B,B,0,1,80.53908762305507,14.620451367564847,0,0,1,2,D,A,B,1,Нет
1,53.71830225146093,53.7082063420659,1,0,1,2,D,D,B,0,1,45.6649519295109,31.538767013884794,1,1,1,3,A,D,B,1,Да
1,84.87250962386305,5.437255295848997,0,1,0,2,A,B,B,0,1,28.679972544801558,95.98479872859475,1,1,0,1,D,D,C,0,Нет
0,62.47816615883399,96.86407306216061,0,1,0,3,D,D,C,0,0,46.69027492526102,91.20467080049185,0,1,0,2,B,B,D,0,Да
0,49.02885206699313,74.37275436208358,0,1,1,3,B,A,A,0,0,89.57760331795502,36.605746131097504,0,1,1,3,D,A,C,0,Да
0,44.18623988855966,5.081815364351783,0,0,1,1,D,A,C,0,1,29.18850818966806,33.51708579033586,1,0,0,3,D,A,D,1,Нет
0,40.019048998599025,24.824704397300046,0,0,0,3,C,B,B,0,1,35.08694999367521,52.10218187333944,1,1,1,1,D,C,C,1,Нет
1,4.198232900691723,96.58828000736722,1,0,1,4,C,A,A,1,1,15.142079105140095,34.90966270927984,0,0,1,2,C,D,A,0,Да
1,93.89478777837316,66.68445180318284,0,1,0,3,A,A,D,0,1,66.05882354658848,63.99314694151628,0,1,0,5,A,B,A,0,Да
0,96.2708054642317,63.24414155212441,1,1,1,2,B,D,B,1,1,13.018242627345987,33.638839467175394,0,1,0,4,D,A,D,1,Нет
0,97.1561827524011,39.35225154654525,0,1,1,4,B,D,B,1,0,94.52238209479647,97.60689558726757,0,0,1,1,C,D,D,1,Да
0,54.197169992650295,19.732325138743146,0,0,1,5,B,A,C,0,0,34.822606242021536,5.5907143962791395,0,1,0,1,C,A,B,0,Нет
1,51.09736768427937,48.613018285769236,0,1,0,4,A,B,C,1,1,36.458793887964866,84.60815086108386,1,0,1,3,A,B,B,1,Нет
1,53.19608880990536,16.765782038605302,1,1,1,4,C,A,D,1,1,6.132746574314741,56.073712752462754,0,1,0,1,B,D,D,0,Нет
0,46.00375376488307,31.93729636829935,1,1,0,2,C,D,A,1,0,53.00966587847454,47.66922431722889,1,1,0,4,D,C,B,0,Нет
1,66.33086793928182,51.98820766522968,0,0,1,2,A,B,D,0,0,82.28959438124348,19.582345642507526,0,0,1,3,A,A,C,0,Да
0,80.21218305649528,64.39158711422077,0,1,1,4,A,C,D,1,0,7.975552289131893,27.732859206493487,0,0,1,4,A,B,B,0,Да
1,3.9592244990848235,48.706309573173414,1,0,1,1,A,D,B,0,0,40.91341160142829,14.779870380583503,0,1,0,4,B,A,A,0,Нет
1,96.02673575842381,98.63917471625683,0,1,0,4,A,A,B,1,0,22.042361480243745,90.74858458912074,0,1,0,4,C,B,B,1,Да
1,72.14481578009197,92.73118958787818,0,0,0,2,D,B,D,1,1,73.56737082555492,83.22852145360429,1,0,0,1,C,B,D,0,Да
0,88.8155397933363,9.974421131186151,1,0,1,4,C,A,C,1,1,27.158546125747783,30.277765345375286,1,1,1,4,D,C,D,1,Нет
1,86.08114335743971,27.831168977784195,0,1,0,1,D,C,A,1,1,70.14167258598428,45.851060240182974,1,0,0,3,C,D,A,0,Нет
1,15.521862061839443,40.230504681515754,0,0,0,1,C,A,D,0,0,20.155692510207178,53.92557911014961,1,1,0,3,C,B,B,0,Нет
1,41.963522358128955,90.72775587997366,1,0,1,1,C,D,A,0,1,65.88767950883383,98.68473210720448,0,0,1,1,C,B,D,0,Да
0,16.171123738899894,89.83404321224793,0,0,0,4,C,B,B,1,0,94.21505517135222,30.977011546118995,1,1,1,1,B,C,D,1,Нет
0,40.28299581484646,18.613096405647855,1,1,0,2,C,B,A,0,1,2.478679912044779,14.767034344464792,1,1,1,1,B,D,D,1,Нет
0,3.0562111952083026,72.07085107478943,0,0,1,1,A,D,D,1,1,46.821505911298786,0.8843985568941837,0,1,0,5,A,C,B,0,Нет
1,1.5803016848198292,92.94693254319513,1,1,1,3,A,D,D,0,1,60.845790727499185,91.42771009642262,1,1,0,3,B,B,B,0,Да
1,35.41022801339943,12.726076490059125,0,0,1,1,A,A,A,1,1,55.49663011849031,89.62100093074277,1,0,0,4,A,D,D,1,Нет
1,49.98456474821011,71.6751263283781,0,0,0,1,D,A,B,0,0,36.76187475810332,54.79101143849836,0,0,0,4,B,D,D,0,Нет
1,20.10808697602856,47.02949140447381,1,0,1,2,C,A,A,1,0,61.71648796463841,53.73187264661342,1,0,1,5,C,A,B,0,Да
0,6.408590559454286,60.42158817641332,0,1,0,3,D,D,D,0,0,35.57615886193685,25.46502086094541,0,0,0,2,B,D,D,1,Да
1,80.89407853599295,30.68927417069952,0,1,1,3,D,B,A,0,1,53.98219096263943,7.119542216101227,1,1,1,1,C,B,B,0,Да
0,32.98162459552692,6.8332857569384675,1,1,1,5,A,C,A,1,1,4.545718508492236,21.883930289810248,0,1,0,1,A,D,C,0,Нет
1,98.96189237234204,7.64266084842683,0,1,1,1,A,D,D,0,0,45.63002952597772,38.74367896614576,0,0,1,2,C,A,C,0,Нет
0,77.97959169059735,35.068027149537485,1,1,1,2,B,A,B,1,0,28.695174174500625,23.312388205113944,1,0,0,1,C,A,B,0,Нет
1,55.94789391665353,0.5712578250665734,1,1,0,5,B,B,D,0,0,10.453370203992352,38.941548181511074,1,0,0,2,A,C,A,0,Нет
1,89.89476672728122,41.64167175902234,0,1,1,5,B,A,D,1,0,69.2217943740382,85.61676280495551,1,0,1,5,C,D,D,0,Нет
0,86.77011812444884,29.417064674192616,0,0,1,1,B,A,B,0,0,72.59364309298375,61.06394187965175,0,0,1,3,A,B,D,0,Да
0,2.9185752192507963,59.1981082737045,0,0,1,3,B,C,A,0,0,91.981063507116,92.5710266395129,1,1,1,5,C,B,D,1,Нет
0,42.80854386844204,77.17527263857976,1,1,0,5,D,B,C,1,1,38.876062401480404,26.65517918393977,0,1,1,3,A,C,A,0,Нет
0,60.99043735353199,59.24562814514746,1,1,1,1,A,C,C,1,1,10.365351604854546,86.67167742728742,1,1,1,5,D,D,B,0,Нет
0,45.783927988878744,5.661536962400704,0,1,0,3,C,D,A,0,0,21.518557959157135,12.59190070214472,0,1,0,4,C,D,C,0,Да
1,50.69044998144175,86.86767893255778,1,0,1,3,A,D,B,1,0,61.02520000727295,97.30617543831683,1,0,1,4,B,A,B,1,Да
0,82.19393065189611,37.823429225187375,0,1,1,5,B,D,D,0,1,17.101137583719517,4.130621789126543,1,0,1,1,C,C,A,1,Нет
0,66.33093239990157,7.113118584817535,0,1,0,2,D,C,B,1,1,39.826146162029474,99.98307325314076,0,0,1,5,B,B,D,0,Нет
1,47.297133397224755,49.59209839040093,0,1,1,4,D,D,A,0,0,48.675723116594526,21.189148444294027,0,1,1,1,C,D,D,1,Нет
1,58.13809472113684,18.09224015587061,0,1,0,1,D,D,D,0,0,87.47233008859989,7.162488728939298,1,1,0,5,B,A,D,0,Нет
1,59.99422741396829,85.49734974823706,0,1,0,4,B,D,D,0,1,55.451689511107716,77.3512637611827,1,0,0,3,C,D,D,1,Нет
0,6.008324272756438,86.81759683260569,1,1,1,4,A,D,A,0,1,84.92089164093056,37.73563464042758,1,1,0,3,C,D,A,0,Да
0,2.1476610054894096,27.882722791802017,1,1,0,3,B,C,A,1,1,79.71298963468281,58.75703793365038,1,0,1,3,D,C,B,1,Нет
0,76.6172299703373,1.0605941972901767,1,0,1,1,C,D,A,0,0,60.56150669958982,72.43533918219077,0,0,0,5,C,A,B,0,Нет
0,28.28226855126704,0.8830812924362164,1,1,0,3,B,C,A,0,0,96.41961414004437,16.215239433129625,1,1,1,2,C,B,C,0,Нет
0,94.52407153422237,74.13539732360302,0,0,0,1,B,A,A,0,1,82.91310828037281,59.41887284871065,0,1,0,5,B,A,C,1,Нет
1,75.2844913533927,89.43389005731198,0,1,0,4,D,A,B,1,1,77.73492986438728,95.29657599157633,1,1,0,4,B,A,A,0,Да
1,8.05473423731975,87.86619606070211,1,0,1,2,B,C,B,1,0,18.626948283603063,87.42646477413633,0,0,0,3,D,A,A,1,Нет
1,11.823920961316691,27.623572964249345,1,0,0,4,D,A,B,0,0,93.70216692049313,68.65357162953639,1,0,1,2,B,A,A,1,Нет
0,27.898292573535034,12.954391684773636,0,1,1,2,C,A,B,1,1,42.387507513466524,36.26569087356616,1,1,0,4,B,B,C,0,Нет
1,75.3598512553692,70.5256737685211,1,1,0,5,D,D,C,1,0,23.373436232482593,56.853422371927245,0,1,1,5,C,C,B,0,Нет
1,5.7499426605255755,52.18245839641672,1,0,0,3,C,B,D,1,0,27.22333438224236,18.707914128751955,1,1,1,4,A,B,D,1,Нет
1,67.87617990494401,30.933028932635963,1,1,0,2,A,C,D,1,0,35.18633632742388,79.55248402225834,1,0,0,5,A,A,C,1,Нет
0,79.66239780450093,42.41431529913504,1,1,1,3,D,D,A,0,1,3.6260675167636314,14.581645525652453,1,0,1,5,B,D,C,0,Нет
0,4.328899690384203,40.043176167471096,0,1,0,1,B,A,D,1,0,10.823810603697236,68.98401184484135,0,1,1,4,C,A,C,1,Да
0,2.6254884749412177,24.313229525552458,1,0,1,3,C,A,D,1,0,24.318382450697406,47.81599337644933,0,1,0,5,A,C,D,0,Нет
1,61.09573197790251,9.248713054156488,0,1,0,1,A,C,B,0,0,39.16416094832154,28.110876366843087,1,0,1,4,C,C,B,0,Нет
0,77.25366973322795,31.075697498500954,0,1,1,4,B,A,A,1,0,77.08832385780042,6.091386058813752,0,0,1,1,D,A,B,0,Нет
0,51.958482788710235,60.383523402211225,0,0,1,5,A,C,D,0,1,76.91554784549345,42.64522785572883,0,1,1,3,C,B,D,0,Нет
1,43.56832488653657,90.34073923688666,1,1,1,5,D,D,B,1,0,42.77513301033209,42.73651244285934,0,1,1,3,B,A,A,0,Нет
0,39.864944689111766,49.07818876468837,0,1,0,3,C,D,B,1,1,43.873982800068376,35.70377784932758,1,1,1,1,D,C,D,0,Нет
1,15.310781102584226,93.5029546309237,0,1,1,3,D,C,C,0,0,7.456658825604512,99.85074309833705,1,0,0,5,D,B,C,1,Нет
0,49.781047793949895,0.8437211811572753,1,1,0,2,B,D,C,0,0,26.149389947273892,99.06126991361926,1,0,1,5,B,A,C,1,Нет
1,85.74036979913224,45.264555463650325,0,0,1,4,C,B,D,0,0,10.085824408233467,27.082097304328144,1,0,0,1,A,D,A,1,Нет
1,54.354825474028466,82.66505322084221,0,0,1,3,D,C,B,1,0,14.434709509140987,88.1743371154778,0,1,0,1,B,A,C,0,Нет
0,60.29946791502559,50.465577279201746,0,1,1,3,D,B,C,0,1,88.69056402568103,21.9144274824961,1,0,1,2,D,B,A,1,Нет
0,71.4185980489092,61.678806096441285,1,1,1,2,C,D,C,1,1,80.89791169570732,17.601136053352796,1,1,1,5,B,B,B,1,Нет
0,10.036784588373472,60.68952827566153,0,1,1,4,C,B,D,0,0,94.81067649505911,64.4481639624223,1,1,0,2,C,A,B,1,Нет
0,93.1670668589072,56.94165643728416,1,0,1,3,A,B,B,0,0,93.03956004358935,50.6505578458049,0,1,0,4,D,A,C,0,Нет
0,79.20811734502645,65.56458701318778,0,0,1,4,C,C,B,1,1,62.60541648106949,73.20431434936788,1,0,0,1,D,A,A,0,Нет
0,82.8888348782066,33.64445394354154,1,0,1,1,A,A,B,1,1,93.54153977252103,19.12898592201291,1,1,1,1,C,C,D,1,Нет
1,69.86278492846806,80.62296292923916,1,0,1,1,C,C,D,0,1,52.700069967826934,97.50099468804248,0,0,0,2,D,D,B,1,Нет
0,12.45920586396978,96.20760834881371,0,1,0,2,C,D,A,0,0,46.84831344025735,90.2256457523122,0,0,0,2,B,D,B,0,Да
0,56.54985750544582,82.360828615655,0,0,1,2,D,B,D,0,1,80.77019231839135,4.356720815382753,0,1,0,4,C,A,C,1,Нет
0,52.43000795696013,57.59707378918256,1,1,0,3,B,D,A,0,0,27.43412804669806,84.00314260703563,1,1,1,2,D,D,B,1,Нет
1,9.986883134468371,9.291196955674309,0,0,1,3,A,B,D,0,0,86.17091083978218,2.2463040821860902,0,0,0,3,A,B,B,1,Да
0,79.54133189527501,85.24574806844828,1,0,1,4,B,C,D,1,1,90.49166424399469,53.38776106793344,0,0,0,3,A,D,B,0,Нет
1,51.06613987710409,31.256422974275054,1,0,1,4,A,A,C,1,0,78.21378301959496,36.199302264144585,0,1,0,4,C,B,B,0,Нет
1,75.80286100516587,92.96913625677135,0,0,1,3,B,B,A,0,1,18.531669296220453,28.01023649290435,1,0,1,4,D,C,B,0,Нет
1,25.46573732718094,20.580667413160082,1,1,1,1,A,D,A,1,1,35.246951316085784,81.58729846902013,1,0,0,1,B,A,B,0,Нет
0,47.548649632506155,73.62445215810075,1,1,1,3,C,B,B,1,0,41.30871518188931,70.51577261951739,0,1,0,1,D,D,B,0,Нет
0,91.18871134961239,49.197581714942764,0,1,1,2,B,A,C,0,0,19.205479942277037,93.98713839624081,0,0,0,3,C,D,A,1,Нет
0,12.404362880068254,21.905126771407257,1,1,0,4,B,A,D,0,1,60.82475053094052,49.92393956735716,1,1,1,3,B,C,B,1,Нет
0,17.8550074057086,96.07304146784143,0,1,1,4,B,D,A,0,1,42.29615228884932,72.0784125948829,0,1,0,2,A,D,D,1,Нет
1,58.631774555625306,47.77994270443928,1,1,1,2,B,B,C,1,1,40.71712166943876,48.079542775035364,1,0,0,5,A,C,D,0,Нет
0,40.13307676867115,44.92708191536852,1,1,1,4,C,C,D,0,1,42.36646438741361,31.579841791726647,1,1,1,2,C,C,D,1,Да
1,16.553477188060917,98.52601033248256,1,0,0,3,B,D,A,0,0,93.59315639779263,50.71262470412532,1,0,0,4,B,D,D,1,Да
1,84.59343629054746,27.517223859690944,0,1,0,5,B,B,B,0,1,13.794078365112627,30.0499940598824,1,0,0,5,C,A,B,1,Нет
0,3.389157173915236,78.3262635444803,1,1,0,5,B,D,C,1,0,14.072888529872463,23.53461007991711,1,0,1,4,D,B,B,1,Нет
0,11.452624606392526,98.60941102858064,1,1,0,3,A,C,C,0,0,51.79500278969408,93.05378155380933,0,1,0,4,B,D,D,1,Нет
1,25.776802240955156,78.53393481325149,1,1,1,3,D,B,A,1,0,71.15364070379228,10.255393340387508,1,1,1,4,A,C,D,0,Нет
0,61.206412855834024,52.60423578799226,0,0,1,3,C,D,B,1,0,46.256456986532925,23.402355204222125,0,1,1,2,D,A,A,1,Нет
0,30.340649104080374,68.8424464826996,0,1,0,1,D,C,D,1,1,99.11334633162227,74.28904682279303,1,0,1,1,C,D,B,1,Нет
0,95.55854500413781,1.8967730741802469,0,0,0,4,B,D,A,1,0,58.107917792387276,88.79692969796956,0,1,1,3,C,D,C,1,Нет
1,0.13990135158000738,76.23856636147065,1,1,0,3,A,A,C,1,1,19.070357965037378,82.55175824778199,0,0,1,5,B,A,B,1,Нет
0,56.64139622251073,15.744840232385604,1,1,0,3,D,A,C,0,0,12.503309384160167,42.167785654276926,1,1,0,3,B,C,A,0,Да
0,19.09394638325739,17.113428760141026,0,0,0,2,A,B,A,0,0,11.374696011129537,37.110708658301874,0,0,1,2,C,A,D,0,Да
0,95.19555281792827,14.746295205753068,0,0,1,1,B,D,C,0,0,88.8257158472486,58.83894889934764,1,1,1,5,D,B,A,0,Нет
0,31.958103385887725,39.463519174495545,0,1,0,3,C,A,C,1,1,50.11325735533494,63.12662790427507,0,0,0,4,A,C,D,1,Нет
1,51.370069997248066,47.580427633159104,1,0,1,3,A,C,D,0,1,53.25199402743181,8.05299946722402,0,0,1,5,C,C,D,0,Да
0,60.755398830180184,69.1462360347065,1,0,1,3,A,C,A,0,0,1.061499629260032,31.16832956229667,0,0,1,1,A,B,B,0,Да
0,53.59032591553136,10.460499398562884,1,0,0,5,A,B,A,1,0,74.71314913704119,30.147870231669938,1,1,0,1,C,D,B,1,Нет
0,30.521055314110434,69.5592268244718,1,0,1,4,D,B,C,0,1,9.832255493918929,38.2921607681584,1,0,1,1,B,C,B,1,Нет
1,61.07530261913618,28.374999205914897,0,0,1,1,D,A,D,1,0,49.1076917987019,56.90225090789153,0,1,0,3,D,A,D,1,Да
0,27.67590227423288,0.25938152214183274,1,0,1,4,A,C,A,0,0,77.53158587912917,69.66364739312951,0,1,0,2,A,C,C,1,Нет
1,75.29322097384848,15.792404195290056,0,1,0,3,D,D,D,0,1,83.67279416738609,46.07251865179496,1,0,0,5,B,C,C,0,Нет
0,47.74801977855324,23.861703244791222,0,1,1,1,B,B,A,0,1,1.4338733560023686,76.24575311776056,1,1,0,4,D,C,B,1,Нет
0,96.7263615035553,95.11842328676204,0,0,0,2,C,B,B,0,1,49.32721262076777,38.6769575351676,0,0,1,4,B,C,C,1,Нет
1,72.24399464890854,45.87157213099918,1,0,1,1,D,C,A,1,0,73.44103061379441,50.05633650364093,1,0,0,1,A,D,B,1,Нет
1,83.02879216798762,19.223258418994426,1,1,1,1,B,D,A,0,1,86.85171268633268,27.60356471424277,0,1,0,3,C,C,D,0,Нет
1,30.29798741699985,92.13401644650959,1,1,0,3,B,A,B,1,0,7.406823840567734,44.069762650916346,1,0,0,3,B,D,A,0,Нет
0,81.48287445119898,39.47724594817098,1,1,1,4,C,C,C,0,0,80.30821307773643,70.85800945511828,0,1,1,3,C,C,B,0,Да
0,36.31572749457555,57.9870778662947,1,0,0,2,A,C,B,0,0,74.4413607861412,70.57609849686068,0,1,1,3,A,D,A,1,Нет
1,51.6261983273401,5.79972184820976,0,1,1,4,B,A,C,0,0,99.38950260017192,30.45116129882688,0,1,1,2,A,B,B,0,Нет
0,19.914720229218442,81.07094023987374,1,0,0,4,B,D,D,1,1,7.13663805234569,3.1647704137773736,1,0,0,1,C,D,B,0,Нет
0,35.85704447425398,86.55805074623619,0,0,0,5,D,B,B,1,0,77.02354157188786,83.53502257692855,1,0,0,4,C,B,B,1,Да
1,60.887256514335874,55.04461997899769,0,0,1,2,B,B,D,0,1,13.657106824289967,19.804569894372715,1,0,1,4,D,C,B,1,Нет
0,11.332152293271614,6.502849605924077,0,1,1,2,D,C,B,0,1,73.3243984342284,38.18520724831903,1,0,0,2,B,C,A,1,Нет
1,10.779726935558841,5.584192857838666,1,1,0,5,D,A,C,1,1,37.20213968416106,19.55821993822877,0,1,0,5,D,C,C,0,Да
1,76.49282098830639,81.34669627840687,1,0,0,1,D,A,A,1,0,47.371031123625684,79.69236799284207,0,1,1,4,B,B,B,1,Нет
0,57.903862898271605,69.01585877874656,1,1,0,3,B,B,C,0,0,67.61179372604188,78.06259731886308,1,1,0,2,A,D,C,1,Да
0,37.51537234641531,74.59613175846324,0,1,0,4,A,D,D,0,1,34.094490725060766,63.50547098235213,0,0,1,5,B,D,B,0,Нет
0,95.52062910252043,65.96713023663249,0,0,1,3,B,C,D,1,0,46.84883867138383,96.92967586384333,1,0,0,2,B,D,C,0,Нет
1,63.62029194789668,41.36203563300786,1,1,0,2,B,A,D,0,0,62.06066573313876,18.992892075873147,0,1,1,5,D,C,C,0,Нет
