Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Collision
1,B,3,86.76786871357571,1,A,1,72.88048879005926,Нет
1,C,2,52.076367659812014,0,A,4,55.023992634180516,Нет
1,D,1,68.3094706996842,1,D,1,22.488601047813372,Да
1,A,4,35.49148398265528,0,A,2,25.75956060289295,Нет
1,C,3,93.75330436485343,1,B,4,6.600886920926829,Нет
1,A,5,81.45864584862998,0,D,5,46.71357975159394,Нет
1,D,5,30.14142330396028,0,A,5,70.41177856411916,Нет
0,C,2,49.80224967899306,0,D,5,22.16932397551953,Нет
1,A,5,75.66104663559064,1,D,3,35.94271927932101,Нет
0,C,1,89.76884076849981,1,B,5,71.08594685576199,Нет
1,A,1,23.81578088570603,1,B,2,17.914312176442916,Нет
1,B,5,34.84068891702455,1,B,1,82.89437710739828,Да
0,A,4,53.06644084294023,1,C,2,37.085165097219495,Нет
0,B,1,88.5042004411164,1,A,4,33.517734776717326,Нет
0,D,1,68.76834481077125,0,B,5,0.5235326725680389,Нет
0,A,2,9.182682242628715,0,B,1,78.40004675310546,Нет
1,D,3,9.54377515369309,1,D,5,93.71409999874284,Да
1,C,1,31.35518340868768,0,C,3,51.779160027821156,Нет
0,C,2,61.394086352645125,0,D,4,31.369155057015508,Нет
1,C,3,96.53719029062621,0,B,3,88.2872974125876,Нет
0,C,3,28.005132114822008,1,B,2,2.9175399325613416,Нет
1,D,5,79.99386943684208,0,D,4,12.21268621636189,Нет
0,B,1,61.466831029083515,0,B,3,0.43645590713913274,Да
1,B,4,16.33618472977696,0,A,5,65.43021077735916,Нет
1,C,5,93.85132709891107,0,C,3,46.565144496972536,Нет
0,C,4,63.98300518510216,1,C,1,5.058769347782011,Нет
1,A,2,87.66716006812129,1,C,3,31.96456238329989,Нет
1,C,2,48.78773144062806,0,A,1,85.31001074166753,Нет
1,D,4,55.39761066194154,0,B,1,42.106852330185085,Нет
1,B,2,74.19021874147205,0,C,4,45.424384547073934,Нет
0,A,3,39.60304934506087,1,B,5,6.6782940909476345,Нет
0,A,2,41.69604926462285,0,B,2,47.30618416732676,Да
1,D,4,58.2878259575043,0,D,2,2.9850361291305583,Нет
0,D,1,94.23783150204886,0,B,3,66.41259119368068,Нет
1,D,4,60.997051183996156,1,A,3,87.37273315327485,Нет
1,A,3,21.426851098782073,0,A,3,45.32198456188748,Да
0,B,4,66.46866616245639,0,D,5,89.7707951058724,Нет
0,D,2,73.01939753070262,1,B,1,10.170867785915084,Нет
1,B,3,84.45771724529855,0,C,5,22.73045182828952,Нет
1,A,2,56.12833338004049,0,D,3,38.536235665591626,Нет
1,A,3,25.958869934246565,0,A,2,61.46551248086482,Нет
0,B,4,11.192161407217283,1,A,3,45.87681515480261,Нет
0,A,5,51.309582638479924,1,C,2,70.12993668127736,Нет
0,B,4,14.335530449133582,0,C,3,39.61591394176842,Нет
1,A,3,88.55695296789943,1,D,5,64.86402174282144,Нет
1,C,5,42.76464893971885,1,D,5,11.152648370971951,Да
0,A,5,25.62260271844956,1,D,3,56.07761393173484,Нет
1,B,2,69.72550989613686,1,C,1,29.65857497146792,Нет
0,B,1,62.482226493697624,1,B,1,34.53792350926167,Да
0,A,3,90.97438356941583,1,C,4,9.696572429438433,Нет
1,A,4,46.4620867454299,1,C,4,30.028319979664055,Да
0,C,2,69.0484996714144,0,A,2,70.98913136245805,Да
1,B,3,27.306422757181913,1,D,1,8.522809162631662,Нет
1,A,1,46.43238140184992,0,C,2,28.490332640383855,Нет
0,B,5,12.43616649440652,1,C,4,73.10994216801863,Нет
1,B,5,16.182813916961603,1,A,4,83.60142047311282,Нет
1,A,3,62.537356302704836,0,B,3,97.91905904533348,Нет
0,C,3,83.43507451676807,1,C,5,34.5747270653514,Нет
1,C,1,58.59216478761432,0,C,4,42.35787365573393,Нет
0,C,5,14.608836826496441,1,B,3,27.037308273066984,Нет
1,B,5,11.20905156021239,0,A,2,32.1411650742075,Нет
1,A,1,47.54540667813825,1,C,2,50.89809537127048,Нет
0,C,2,78.70168071424767,0,B,2,97.17067140737335,Да
0,B,4,83.0740503135097,1,B,1,10.683063752075327,Нет
0,D,3,65.44680551201228,0,C,5,88.7117139578361,Нет
1,D,2,40.047329113563876,0,B,5,89.94437637544202,Нет
0,B,4,59.94661033876516,1,B,5,17.123707868215774,Нет
0,D,3,21.798172626794365,1,D,5,18.271534180128178,Нет
1,D,5,85.08518510453553,0,D,4,63.38090232197874,Нет
0,D,4,1.2525871960453072,1,C,5,46.734720105451245,Нет
1,A,5,6.691527401005315,0,C,2,55.51272485527407,Нет
1,D,1,92.9491285509906,1,B,5,7.158750998860086,Нет
0,A,3,75.11782016023906,0,D,5,48.842639360844906,Нет
0,B,2,32.74440830665974,0,C,2,6.666520026005185,Да
1,A,5,12.725770419353765,0,D,3,79.24607835222334,Нет
1,C,5,31.056555524185413,0,B,3,52.56864873013761,Нет
1,A,5,86.02287052346156,1,D,5,13.869164071869111,Да
1,A,1,73.17917684062084,0,D,4,90.50851814198558,Нет
1,B,3,65.036806713426,1,D,3,37.42872098750637,Да
1,B,5,6.641985383406346,0,A,2,16.272286606310303,Нет
0,C,1,98.76644990732242,1,C,2,85.15908544771392,Нет
0,C,5,68.64849969451508,0,B,1,12.979987316967767,Нет
0,B,2,68.1089600835564,0,C,1,67.7522991448154,Нет
0,D,4,69.85977828401518,0,A,3,43.194812766556936,Нет
0,C,3,67.46077073923708,1,A,5,88.61163652305464,Нет
1,C,3,38.28438428716894,0,D,1,94.08666566148143,Нет
0,D,5,42.298138190071995,1,D,4,36.76113822812246,Нет
0,B,1,99.69135785407917,0,B,4,14.053174263890355,Да
0,D,5,46.99274725301286,0,B,3,56.28508182066517,Нет
1,C,1,28.24581308573214,1,B,4,65.15553204550565,Нет
1,D,5,9.807786118456452,0,A,4,98.89678857710678,Нет
0,A,3,74.72370222663253,0,D,2,6.21911071189537,Нет
1,A,3,15.694347770200356,1,D,3,16.57417548659861,Да
0,D,5,74.30402456062093,1,B,3,90.05913904144671,Нет
0,D,2,59.18393618622764,1,A,1,76.77111711683844,Нет
1,D,4,84.20799965608285,0,D,1,20.406292327384513,Нет
0,B,1,23.580432424905553,1,C,1,23.02595244821092,Нет
1,B,2,39.644144060782715,1,A,1,22.749695659725777,Нет
0,D,5,1.6077172587293909,1,A,5,79.59297131486635,Нет
0,C,5,95.94274975121976,1,D,5,0.1622602749014046,Нет
0,C,5,85.73685620482252,0,D,2,99.96501473296868,Нет
1,C,2,78.31993181258154,1,D,2,10.595091722311079,Да
0,C,2,36.712284117840944,1,C,2,89.6627937810165,Да
