Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj1_Feat12,Obj1_Feat13,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Obj2_Feat12,Obj2_Feat13,Collision
B,C,B,C,C,4,1,2.57097792518739,61.23616395279691,38.602363975072585,0,10.280510677685895,A,A,C,A,A,D,1,4,39.073112602897986,35.4389823443188,52.08452756140978,0,81.96320103881628,C,Нет
D,A,A,A,A,4,1,38.028443123668595,45.253543294917186,73.51755813023993,1,20.816846996328596,B,D,C,B,B,D,4,5,15.941147480841822,64.69204494132835,13.529878639672809,1,83.60211405071861,B,Нет
B,A,A,A,B,5,1,74.80552880990548,25.202152663429388,9.283364552405605,0,49.73042027136246,C,B,B,D,C,C,4,5,87.924428056543,50.42787406643193,1.850817327294385,0,84.64205766376645,A,Нет
B,D,A,B,B,5,2,29.624994113916536,57.44590526951755,10.839687522161267,0,49.519688603597736,C,D,A,A,D,B,1,5,42.56538003580469,90.8471519454455,92.69087024571698,1,11.011867479778214,D,Нет
B,A,A,B,D,5,5,48.35562230307227,5.723969288402264,15.82000764994531,1,62.963398178472254,B,A,B,C,D,B,1,2,4.521373552405816,48.45554465364278,61.72515861217527,0,70.51929535155523,D,Нет
B,D,C,D,D,3,1,6.609941206004855,79.77215715304199,64.74345638564816,1,32.34496743638642,B,B,C,B,A,A,3,4,36.4302974216858,28.627990635524558,61.806679348344794,1,2.7582817737130116,C,Нет
B,C,B,C,B,3,3,12.644347492192786,98.41115287396234,95.34789324389364,1,46.74449994376359,D,D,B,B,C,D,1,3,33.81433569526544,51.65455060646323,16.87502616868757,1,47.42909311722029,D,Нет
D,A,B,A,B,2,3,18.268835939075146,46.052383058658734,98.96376511426887,1,72.19527516565402,B,C,B,B,D,A,4,1,79.83522429210586,51.60366429371444,33.0884460483463,0,5.450842990294602,B,Нет
B,D,A,C,C,1,2,27.146732536686603,53.991627004037966,83.172085665989,0,55.171781544676016,B,A,A,D,C,C,2,2,14.119382213060295,14.38637841599284,31.040490984919877,1,53.67452907679902,A,Нет
A,C,C,D,B,4,5,10.058000003970601,94.56225347364816,84.26289925969537,1,49.95487162899836,C,C,D,B,D,D,4,5,89.25176980900832,59.96646920460067,75.99736033326475,0,11.074349772600078,A,Нет
C,C,D,C,A,4,2,47.32565497272968,72.19637673441946,96.433306425091,0,45.11553306512292,C,C,A,B,D,D,2,5,39.548844435448906,71.68938390560488,20.792553786419266,1,50.38018990542962,B,Нет
C,B,D,C,D,3,4,86.92592030341213,87.88270679295431,20.414284278604555,0,95.13021384931648,D,B,A,D,A,C,4,1,52.19939160038689,90.84364614438853,36.527944185719264,1,66.18016484208438,A,Нет
A,C,A,D,B,4,2,82.74544403099011,3.3992359696794594,11.337098537545131,1,25.859733365776762,A,C,C,C,C,C,2,5,22.321912481089644,95.96135770775909,59.978483808970694,1,33.479574497325714,A,Нет
C,C,A,D,B,2,2,85.82519784674392,46.12573910922888,88.52755448535106,1,51.77383894020417,C,D,B,D,C,C,5,4,17.66998229737312,83.03097967705018,25.929604713745903,0,45.04221685867098,C,Нет
D,D,D,B,A,1,2,40.104285286907306,63.877299144104796,88.4535965373248,0,30.02624521369658,C,B,D,C,B,B,1,3,36.95454841016177,52.822439757898344,27.22990292042693,1,25.108053787880813,C,Нет
B,C,D,B,C,4,4,63.25994216468664,32.2126549709556,50.031272667313985,0,92.28730696734722,C,D,A,D,A,B,2,3,96.33917508455174,10.668041648381365,37.4079076739384,1,58.39971720658607,C,Нет
B,A,A,B,A,2,2,51.887333868612714,77.14102212055758,51.78865851040361,1,25.062694276907738,D,A,C,A,B,C,1,4,15.112846712023508,28.307556882923368,79.13960010837039,1,7.895154069523091,D,Нет
D,B,A,B,A,3,2,57.03801025813292,96.34259014477448,82.46572980906927,0,51.33920606601789,B,A,C,D,B,C,4,3,62.11257855693248,87.45321538915009,62.7534444296093,1,8.753408077698854,C,Нет
B,B,C,D,A,5,2,92.30843599401578,83.91626366992514,17.593896397240638,1,13.045166065058666,B,D,C,D,B,D,5,2,52.46514379551962,59.2863682749953,6.071152531856427,0,48.31873721848198,D,Нет
D,B,C,D,D,1,3,2.7381771037087055,71.55439501853574,90.68462479244735,0,81.2139877087397,C,D,D,A,D,C,5,3,49.51268499021091,26.53696291560781,14.067125528895186,1,56.62303188206612,C,Нет
D,B,A,A,B,5,5,74.5571594650309,70.47234652525185,2.806902902192343,1,27.601241606177563,D,C,C,B,D,A,5,2,57.33034211332155,98.99683351389376,50.174171447344605,1,20.85067664538638,D,Нет
C,A,A,B,C,2,2,27.234763304022103,55.82501677250262,37.70076467329383,0,28.955427223123674,C,A,C,C,A,B,5,4,24.65527779941675,25.690818519376577,83.32502419943361,1,10.09569837593155,C,Нет
D,B,C,B,C,4,2,24.5159931698424,71.56888551656007,46.19082630552596,1,81.08359924268868,D,A,D,C,C,A,3,2,87.21233709167876,19.311958738599465,53.97463333414532,0,67.30029655054408,B,Нет
B,C,C,B,C,4,2,88.65462897935119,87.9050682549601,23.14505364134094,0,34.5424336149866,D,D,D,D,B,D,5,5,6.742564287295449,16.45250157024555,37.09505690181447,1,38.64619190003054,B,Нет
C,A,D,B,D,5,5,26.23953006902283,79.15010559451231,14.62984569125183,0,9.710161860276468,D,D,A,A,B,A,1,1,41.46708457739693,41.223248603104466,69.44054385722616,1,34.780450908980264,B,Нет
C,B,A,B,B,5,4,54.32494101304407,28.338576946233907,31.586778911728963,0,81.9833837508388,B,C,B,A,A,B,2,4,95.11621260276382,3.9468469830936104,61.7988418169398,0,55.35486137759904,A,Да
A,A,D,A,B,3,1,55.83095944704033,68.72067840348595,75.41327887788239,0,50.324193872083065,A,C,C,B,B,D,3,4,7.254311197056563,17.662096519567484,19.44184111530902,0,53.13166095265834,C,Нет
D,D,D,A,A,2,1,89.5312809467432,90.72270866696833,27.864927719706888,0,65.37115623101931,B,D,B,C,A,A,2,3,47.889228823873644,79.3142190207517,41.28266215111189,1,1.601433883604908,D,Нет
D,D,D,B,A,4,1,60.15740150585693,64.2085906825828,15.313349006952947,0,70.97272776567817,A,B,A,D,D,C,2,5,92.10053824014452,94.70693028817108,37.63617106634617,1,18.240282500193818,B,Нет
D,B,C,A,A,4,2,21.959050599923437,52.854346077962965,7.643915822286118,1,45.004746739709844,D,B,A,B,A,B,2,1,48.71254879754141,30.49146808709845,65.62959843008584,1,81.41748022391691,C,Нет
B,C,B,B,C,3,2,8.409296499409125,80.536202599197,80.20484437259312,1,24.465433728885312,C,D,D,D,B,C,3,3,13.83643770825962,74.34793915272154,18.046882049370506,0,16.133989908137593,B,Нет
D,C,D,B,C,3,4,72.34636904508372,75.40879360537136,27.19957406972163,1,39.80577239782564,C,A,C,C,A,D,4,5,46.364804517344716,9.921271430694102,16.698962850708345,1,83.70037012210317,C,Нет
C,A,A,B,D,5,1,80.00931601136385,36.85212761372754,14.077619277180276,1,59.432867757218744,C,A,A,A,A,D,5,4,53.393924912050174,30.35331679573432,79.14697323450002,1,20.54293436930076,C,Да
B,C,C,D,C,2,1,69.73386456027221,29.69695272198574,90.36852355602267,0,97.71119377239576,C,B,D,A,A,D,3,3,20.62527610108733,21.884863821078348,12.06207554508094,1,40.556794255282824,D,Нет
C,C,D,D,C,5,3,47.16206583567251,16.59717758335336,85.6232998621044,1,97.38153460320737,D,D,C,C,A,D,1,2,24.01917943623737,72.39357137550904,46.15417692305365,0,55.27760429146858,D,Нет
C,B,B,B,B,5,2,75.1722007254922,51.50092324025347,48.6032405047348,1,49.03975229352102,A,B,A,B,B,A,3,2,53.57631037258565,95.11523931728442,6.892438276392443,0,85.43204604811312,B,Нет
C,D,C,A,B,1,4,44.17357257144382,5.48391625750273,42.44467686188062,1,5.205295320260783,C,A,C,B,C,D,5,3,14.618987948957551,29.4928904539126,32.33593362377595,0,5.013084625125308,A,Нет
C,C,D,B,A,1,1,10.241595900973122,61.21426798575128,44.66424908047345,0,58.1958064065946,C,B,B,C,B,A,3,4,64.56750752066847,98.74308895530287,70.83545416231675,1,99.89018032143946,C,Нет
C,D,C,A,A,3,3,11.741116441369481,86.58542377460206,53.585920735244194,0,35.078480787377806,C,A,C,C,D,C,4,4,59.066343818597055,6.004710831108284,92.13262711166983,0,32.211508741412956,B,Нет
C,C,D,B,D,2,4,82.4363252528869,14.861742922452992,24.346630613668875,0,88.13312261797742,C,C,A,B,C,B,3,4,81.55549689032341,60.80476510249334,54.46603349600087,1,65.901636598889,C,Нет
A,C,D,A,D,4,5,36.12445350737965,97.95186082357733,29.500669739876216,1,77.39146675243953,C,C,B,B,D,B,4,3,37.27265697092539,46.26814831192123,93.48195893372878,1,18.746026290320785,C,Нет
C,A,A,C,D,3,5,40.192009219176995,89.49841398024249,50.18576060279536,1,64.9585632478264,A,A,B,C,D,D,5,5,72.94665866656548,59.283138008761135,9.419290000631664,0,62.60143834128481,B,Нет
A,B,A,A,D,1,2,6.052737977375278,46.42188096098987,93.01041525206317,0,20.7948832436205,A,B,C,D,B,D,5,5,85.2031995863141,35.5168930340542,15.531366741959573,0,71.16132599099018,A,Нет
C,C,A,D,A,2,3,77.74440648931768,74.67542572750688,15.440513125829025,0,17.335341806198212,C,A,B,C,B,B,1,4,28.39746068733121,27.740372810540993,99.14613298236613,1,95.56977163347447,C,Нет
A,A,D,C,C,2,3,22.431876858090106,88.29601131278724,68.92115163706667,1,61.27133777935177,A,A,D,C,C,D,5,3,63.80098830515048,22.14673139408386,24.237031527644916,1,55.49718731845259,A,Нет
D,B,D,B,D,5,2,42.3205899413191,22.321149769262515,62.48434595540401,0,0.003992032569066772,C,C,A,A,C,B,5,1,36.822509794158364,0.4078553767972948,76.9812811452775,1,21.90266575927057,C,Нет
C,C,C,C,C,3,5,95.22143186681947,21.020634033626628,58.14737937965376,0,13.938735554767023,D,B,B,D,C,A,2,5,92.1382226256512,97.24239078021468,61.247741339830895,1,1.4256138212377145,C,Нет
A,A,A,D,D,2,1,15.198442295780579,77.23445737198026,19.153400980704337,0,55.09852794567534,B,C,A,D,C,B,4,1,51.727291072550855,98.40343832523206,9.872817464898741,1,7.085209952692528,D,Нет
A,A,D,A,B,5,4,82.60079232982976,22.09549653247467,43.926439090472115,1,52.169860604461824,A,D,B,A,B,D,3,5,16.455461455475483,45.228083666667565,67.34412558648447,0,21.97920293893193,D,Нет
A,C,D,B,D,2,1,64.56811715937327,69.13020177368291,65.39568038445577,0,88.05950420657169,D,D,B,C,C,C,3,4,79.24479887365816,82.8664497483587,66.41440541272449,1,41.951130570626816,B,Нет
A,D,C,B,A,2,1,20.018071801537186,19.157154993762447,87.9408496314491,1,71.78594264595833,D,C,C,C,B,D,3,2,35.252274960742916,83.40193861821491,56.9900609173837,1,94.97751984334424,B,Нет
B,C,A,B,C,4,5,5.531934383992487,12.134314350994647,3.606940977323281,1,52.44126039201215,A,B,C,A,D,B,3,5,86.06630436093354,43.40309378797881,47.266429475015535,1,51.27041728579896,A,Да
D,D,A,D,A,2,2,53.76278732172229,6.234551690157519,88.58651165491153,1,54.429543200285416,B,A,A,D,A,D,4,1,8.460859695597433,61.90731968353259,9.193791578092503,1,35.732384838462515,D,Нет
D,A,C,A,D,1,1,50.65530667476037,51.32491142513273,45.65108923817731,1,61.02863859684252,D,A,D,A,C,C,4,2,76.33050175827816,7.383046954342499,15.39660495705688,0,79.44312151613562,C,Нет
A,C,C,B,D,1,5,91.68089466827783,20.57526455351305,73.23513920731878,1,71.93702641674776,D,D,A,D,B,B,2,2,92.79512303199573,89.1578176737498,71.38948397872367,1,32.38372041495858,C,Нет
B,D,C,B,B,1,2,19.639973011484678,78.88122409081863,27.79142375529996,1,66.93417384650175,C,A,D,C,D,B,4,2,9.364348731098303,60.96780668301582,2.0563142794832956,0,42.63756290066111,D,Нет
C,C,A,C,D,2,4,75.73397260976755,20.831378574880112,15.600737783472084,0,81.29706503536887,C,A,D,C,D,D,3,5,82.51341715947666,53.23929152823682,64.32497457030424,0,62.68654674903398,B,Нет
C,D,B,D,A,1,4,80.392855474391,93.91226203712954,61.16518675991156,1,18.18827353788818,D,B,B,B,D,B,2,2,28.1383986063799,62.18947051912201,84.09256813403377,0,60.05975278124597,D,Нет
A,C,C,B,A,5,1,50.404544265986885,57.39542713539123,59.507763187832694,0,44.231704871645015,A,D,D,C,C,B,1,3,62.37574715747676,0.5212059785740242,79.26127050756494,1,67.06015080655072,C,Нет
C,D,B,B,A,1,1,50.76400395546264,43.63133465090399,97.97744310084423,1,8.314537257272402,C,A,D,C,D,A,5,4,27.47915336844371,19.753136288302777,27.28365057927671,0,42.914863602829236,C,Нет
C,B,B,C,B,4,2,28.001562937479584,96.58785512011215,31.602313053477094,0,21.0202639959722,A,D,A,A,D,B,1,3,99.5750248439494,15.948656457157428,69.42007723865122,1,38.27948178352336,B,Нет
B,A,C,B,B,5,5,80.91727753124255,93.190472636425,73.89651984044485,1,85.01036313033008,D,D,A,C,A,B,1,4,81.96727931331267,9.775127185641674,81.7894868466351,1,49.16311414219191,B,Нет
D,D,B,D,B,3,4,60.60204642506264,16.530740559393486,7.909237950058379,1,46.87295278891514,A,A,B,B,D,A,5,2,64.19885699833225,50.53263660836811,16.747596027232248,0,27.34538906970636,C,Нет
B,D,C,B,A,5,1,30.921817029568256,83.91147084444452,28.253651279955903,0,77.84236533242392,B,D,A,A,A,B,5,4,62.12262079153761,34.26140664762354,96.13399022082338,0,57.44771209847668,C,Нет
D,A,B,C,A,3,2,62.048765857487986,9.299499691226366,14.85767007357831,0,0.0612375320613201,A,B,B,B,D,D,3,2,10.221811740682185,41.8499527396415,51.75051155354179,1,32.56300513099018,A,Нет
A,A,D,A,B,5,5,38.567082176592095,84.96090126790263,5.030978455246659,0,58.98688634487175,C,B,B,A,B,A,2,4,7.708690215356151,70.13727297913532,75.82578352761305,1,70.30743442284502,C,Нет
B,D,D,C,B,3,1,13.640840126528197,42.13829583386052,80.74590372133044,0,11.496772492842632,A,B,C,A,B,B,4,1,13.34230502227639,90.28488551427647,72.37272279216728,0,11.134152661671603,A,Нет
A,C,D,D,C,3,4,89.26196935659154,38.81570844464124,7.233277990273967,1,65.45150658304202,D,D,A,A,C,A,1,1,21.501069695528262,9.48849974714382,12.070545828352664,1,69.68870138129137,A,Нет
A,C,C,D,D,1,3,7.144247273358772,28.36448040607977,22.259634940915774,1,32.22747024802566,B,A,D,B,C,D,4,2,32.41537235615427,67.97632044806225,19.463754831064573,1,92.65972126335807,C,Нет
B,D,D,B,A,5,1,33.387680924878936,20.90419793560948,34.55888369745803,1,78.88945878682796,D,B,C,D,A,C,3,4,75.79145874502193,97.31350132348048,3.948947554474369,0,60.91929363710115,B,Нет
D,D,A,D,D,4,5,72.56040075846302,66.17002847435172,61.68925363815805,1,53.33036633287945,C,A,C,C,B,A,4,2,68.71706561927462,47.296341342594694,89.92551349969202,0,41.59809886928729,C,Нет
B,A,D,C,B,2,2,96.72750162257225,89.59491330464515,78.81876619688107,0,21.33223200647423,A,B,D,C,C,C,1,3,62.74823196890995,38.354633908295135,76.90295366148501,0,22.220981571004305,C,Нет
D,A,D,C,A,2,2,18.79751466427233,65.72964411227069,29.468250136540686,1,21.46677139660732,D,A,A,D,B,D,3,5,30.6484505741915,24.598046225489146,48.158786677558616,1,47.406602811840436,A,Нет
D,A,D,D,A,3,2,57.56866953738935,4.110601439386041,3.4606443358903727,0,34.14245962886467,B,A,B,B,C,A,4,1,10.235725708466536,97.0661941867156,49.97339008932745,0,35.91777012772111,B,Нет
D,D,A,C,B,4,1,60.18245017531297,36.56131989221988,81.92963890940172,0,67.37981829248517,A,C,A,D,A,D,1,2,61.52569848871761,77.16279635813528,60.3093778620579,1,3.2994389120229117,C,Нет
B,C,B,B,B,3,5,82.71921876830598,50.80464081396588,38.33605761773704,1,72.95123110352866,D,A,D,B,B,C,2,5,0.011098743629378571,91.29307765594264,70.71186223586028,0,60.867190479757284,B,Нет
D,C,C,A,A,2,2,93.35420785117516,33.245225863006375,9.645958876456817,0,57.91685649847433,A,D,D,C,C,A,4,1,20.955783307181985,64.80516745510965,81.75229189956798,1,73.80552654647761,D,Нет
B,B,D,D,D,2,1,31.160238709153976,36.31365772635211,89.6723351744106,0,34.418625213193344,B,A,C,C,A,A,1,3,89.17171633040529,19.551686605989172,31.85449514786901,0,88.7521648432515,B,Нет
D,B,D,B,C,1,5,82.59766282908772,42.169980014015984,18.982092681225392,0,82.41656036078484,B,C,C,A,A,B,3,5,38.01450438705216,87.03358002618383,7.478904533808073,0,79.97607568759636,A,Нет
D,C,A,A,C,5,1,40.44914963365153,54.783328456345274,9.295508856294843,1,13.541908520251233,B,B,D,B,A,B,1,4,73.11551775794389,84.60728194979022,76.51168114378754,0,95.94730162234211,D,Нет
A,B,B,D,A,5,3,99.08864698573913,47.05654157887095,51.19725613007089,0,39.38789542816903,C,C,C,A,D,A,4,5,47.861225296439,60.8195160703592,60.19360524003234,0,74.2166379081372,C,Нет
C,D,C,C,A,5,5,14.03872474273089,45.36096925400482,70.81497958508477,0,41.01897229204175,D,B,C,A,C,D,2,5,72.74414931082269,30.252111900789004,29.853716604593327,1,1.9253047535950585,B,Нет
D,B,C,A,A,1,1,82.10685243106516,1.7961809996760558,34.48263523084892,1,87.56707207223992,C,B,D,A,D,D,5,2,91.6651998235894,0.9573955585347349,35.01178621213143,1,96.75050604649039,B,Нет
A,C,B,A,B,5,4,85.38478731762095,24.067075277016837,10.545035006712366,0,89.41641838178198,D,D,D,C,B,D,2,1,15.561425075647028,84.15313097542561,2.6213265559182575,0,12.149888510075623,D,Нет
D,D,D,C,B,1,2,82.99709015336785,85.72056990009438,31.792494857542188,1,26.214432384366848,A,A,D,D,C,C,1,4,90.14407506854094,22.344252882536974,49.26245234169395,0,29.586142593541652,B,Нет
B,D,C,D,D,3,1,75.18729373280722,92.70178097615683,64.26372040326638,1,20.20917950245301,A,D,D,B,B,D,1,5,46.85028048876004,80.44869402819631,6.756073757264714,0,48.659535768699236,C,Нет
B,C,B,C,B,1,4,26.500365263889837,33.62846787135055,62.45867623743523,0,35.40149643531224,D,D,D,A,D,A,4,1,61.718459501216195,56.51793478678061,37.68406507522462,1,23.74591617231332,C,Нет
C,A,B,B,D,1,1,67.9624294159885,55.55776630938498,60.935586202861025,0,68.51480420655484,B,D,B,D,D,C,5,1,93.56662781257128,83.63094405531366,98.89019977118485,1,18.28079781900318,B,Нет
D,B,B,D,D,4,2,50.33329952453679,35.36931376290525,23.431083724977718,0,70.06691079246721,C,B,A,B,C,D,3,5,67.99056801904526,13.681900093115452,65.39482235878403,0,55.14304124048434,A,Нет
B,C,C,A,D,3,2,62.65586194444983,46.29866028861029,37.63614112449769,1,16.091789128136014,B,D,D,B,A,C,4,5,25.398965578180654,75.86551303613174,24.774580537817048,0,46.68413219791716,C,Нет
A,C,C,B,D,1,4,72.08879819363662,9.27961578431713,43.32111549345235,0,14.298659543012526,D,D,A,C,C,A,1,4,91.67881740092292,0.26567186148709343,64.9456254457681,0,86.19239641225411,D,Нет
C,D,A,B,C,1,4,22.541202277756046,34.993553162047206,58.3416040080906,0,9.99429132794588,C,C,C,D,D,C,1,5,1.4175085522080355,4.462941721064029,0.7314005728263795,0,64.08452906912055,A,Нет
B,C,B,A,B,3,5,22.934656671132302,94.44638605346317,31.964621567836637,1,29.819882640534644,D,D,D,C,C,D,2,2,24.414819523222842,21.374099169267012,94.68909013240538,0,99.43006521955351,B,Нет
C,D,D,B,C,4,4,79.40091256747979,45.21763592272362,78.08016442673053,1,90.25157420831327,A,A,D,C,D,C,2,2,92.69111460895262,10.053555614725207,49.41384598387598,1,25.338958859668526,D,Нет
B,D,D,D,B,2,4,38.75230195077107,52.54137293970916,48.37047174802219,0,75.96282942466374,B,D,A,B,D,C,3,1,9.844939106544071,89.64129506331804,38.76421818020812,0,83.54435056369658,B,Нет
B,D,D,B,D,4,4,16.94792619682669,41.07168052431097,5.9615178797284845,1,9.730459845091676,B,B,D,B,A,B,2,2,38.6770197323491,37.1291049529088,39.631985369488106,1,97.40496008360749,D,Нет
A,D,A,B,A,4,3,88.75875970512396,83.45548725819557,62.309336413071115,0,50.26617409797747,A,A,B,D,B,B,5,3,27.038975536332842,94.67614333491737,1.6286609813428998,0,58.8144104181402,B,Нет
C,C,D,B,B,3,5,75.5449427400477,54.873027100646134,26.19523249617267,1,86.35232018701217,C,A,C,B,D,A,1,4,44.45039548988182,28.233291456118724,80.93856603174527,1,21.67634269697347,D,Нет
B,C,C,C,A,2,1,27.53354459798153,66.10567789657316,89.98916319537388,0,29.0397506748283,A,B,A,C,B,C,2,1,68.90032007436767,72.86907177965905,80.39386769260872,1,40.15264104260987,D,Нет
C,B,D,B,C,1,2,46.01061614029577,18.83689246648389,94.57537431478819,1,80.7862005564548,D,D,C,C,C,C,2,5,67.17982608996647,88.429673402937,57.98088600458286,0,86.57246975756226,D,Нет
A,B,B,D,C,1,4,24.608922040287418,95.0609102501991,67.10748680757199,1,47.300001231005595,D,C,B,B,C,C,5,4,33.23247261816555,32.080075332492,56.3762762230146,1,22.65584741378315,C,Нет
B,D,B,D,C,4,5,80.30594491617173,39.26920701214783,11.502849890409983,0,57.443787703257485,C,D,A,C,A,B,4,4,4.064672025454518,38.46537405338468,95.69795639243253,0,22.11623385181293,D,Нет
B,A,D,A,A,1,1,74.02420275432536,16.076630569515427,73.84392702450067,0,42.6056400832038,B,C,A,D,D,B,5,1,37.254886829108,45.93335796668494,11.779281652044782,1,8.758203365205897,C,Нет
C,A,B,D,C,4,5,98.23506882498275,75.57395146030431,32.34265437767746,0,49.02629379613281,D,A,D,B,B,A,5,4,68.38563068701116,90.26059825588221,48.94956094696868,1,95.99695885654036,B,Нет
B,C,A,C,C,1,1,65.73117123230571,59.33447073545489,25.547131907762342,0,55.817333731653505,D,C,A,A,D,C,2,1,60.89728019828191,1.016016938136577,68.290844199596,0,20.88693814203474,A,Нет
B,D,A,A,A,2,5,73.60249799227,95.61573598525692,32.0628230651234,0,9.92336044526697,B,B,A,B,A,A,2,1,95.54626534112685,64.89724789880913,34.00814369669137,1,75.38868735386279,C,Нет
D,B,B,C,D,4,4,0.7566509459603799,40.172304522765,81.05867903438183,0,48.71324722950979,B,B,C,A,C,C,3,3,60.93568622357285,53.72708121986554,23.95547667841167,0,68.97761605124336,B,Нет
C,D,D,D,A,5,1,73.41790457746605,74.73132390418236,41.64642747603684,1,52.632242561761714,D,C,D,D,B,C,2,1,55.83168630818409,97.29857577770441,76.0421112089853,1,68.55466049059817,C,Нет
C,D,B,A,D,1,3,58.22550327624369,31.952700052135874,5.7563766718208615,1,60.27605884040601,C,C,A,A,A,A,5,4,14.863854272378996,34.783985454585476,73.32685459095296,1,7.259678734069331,D,Нет
B,A,B,D,A,2,4,8.542215928817765,8.553350273524885,53.04521924938504,1,64.15229879277766,A,B,B,D,C,D,2,5,1.4341605808163682,72.81982263260083,66.50876501307009,0,62.15364903057555,B,Нет
D,C,C,C,D,5,1,50.88003669319683,64.06706813368751,37.212237842091554,1,19.016734302159676,B,A,C,C,C,D,2,3,68.04328912699272,17.634373071904385,64.78285694816469,0,4.597670635143858,A,Нет
B,B,B,A,B,1,4,20.975487179105112,63.74998428036006,67.30706417646492,0,75.08454700380325,A,B,C,C,B,C,1,5,84.08272082424666,37.116207153352676,73.5108800484464,0,25.298773392864504,A,Нет
B,B,A,D,A,1,4,51.60683586797212,24.741432186430057,25.62303757594434,0,66.67055782008927,D,B,D,B,D,C,3,5,39.89013122976781,75.25970362338093,56.8406302240726,0,44.67806299620938,C,Нет
A,B,C,D,D,5,1,48.99119285930224,45.877707661222814,69.06547868431764,0,32.55697574133698,B,A,B,D,C,A,5,3,13.02733254605739,95.71911029615158,68.06945864215915,1,77.27020119105316,B,Нет
B,A,A,B,D,3,5,28.676574051591707,50.75800618039737,24.97885207908389,0,11.260729417610715,D,D,D,A,A,D,4,4,53.186379608379,50.07381441981731,49.21669381984554,0,82.93677522242683,A,Нет
A,B,B,B,C,2,1,30.31307264104256,77.62151107996067,25.678287921494615,1,7.296826779709797,C,A,D,B,D,B,5,5,33.69640599022009,31.082011957289,32.079472098085795,1,23.344274480141614,B,Нет
A,B,B,B,A,1,1,80.92442975303877,49.71843132545529,55.51396648567258,0,16.507495225688217,A,D,D,C,A,A,1,3,36.14611597005456,2.4280040157170224,91.15812809260005,1,31.619908295569367,D,Нет
A,C,C,C,B,2,1,12.045902302070965,47.47608177805412,5.309465001335645,1,95.23031843691085,B,A,C,D,C,A,2,3,98.69812180892794,78.28755482916782,10.04198522121056,0,31.642559384675017,B,Нет
B,B,D,A,D,2,1,81.8594806439937,43.86565867954511,74.35826253879799,0,30.119217477760685,C,D,B,B,A,D,1,3,42.157384937374445,26.59048716345176,27.752825412267114,0,91.7253016549954,C,Нет
D,A,A,C,C,4,1,84.69446566139858,12.180597723312292,29.4070903746784,0,44.1333408012804,C,B,B,C,D,A,3,2,45.78291928865459,97.45812651609438,99.64726797436754,0,50.94848278655908,C,Нет
C,A,C,B,D,4,1,74.35458331616842,28.641329523186066,52.8123993539941,1,23.05843622858459,A,A,C,D,C,B,1,3,10.491157732578282,38.26508086689368,89.73917086665269,0,9.73080825113055,A,Нет
D,B,D,D,A,3,3,26.72640034104983,44.6814995257027,92.31159648119838,1,31.25234796704457,A,A,A,D,A,D,4,4,15.359617880592136,91.59135520888823,33.44638849240772,1,77.75104320562356,D,Нет
D,C,A,D,B,1,5,26.295265708609115,46.75064765325845,0.8944281411843669,0,9.73134226260437,A,D,B,D,A,A,3,5,54.65740957032024,97.04970322821933,5.287711153616681,0,39.78340541204939,B,Нет
A,C,C,A,C,4,5,42.80080679442801,71.58600683543699,59.34844217437048,0,63.96241847351055,D,A,B,B,A,B,3,2,90.31471235288778,96.94608510546885,81.3163574699819,0,56.39604128794943,D,Нет
C,B,C,D,B,1,3,83.88624738810407,45.829805076684984,18.60506181901792,1,18.359849341828305,A,B,D,B,A,B,3,1,69.75543698954694,20.33002007104422,2.487111669249209,1,75.63514908183816,C,Нет
C,A,D,B,A,3,4,85.61938013926704,55.81955440308376,18.257840731307862,0,52.516778504502625,A,C,C,D,B,B,5,4,16.865452716542784,74.43771470719896,61.2883746469832,1,98.90385836351999,D,Нет
C,C,B,C,C,2,4,50.764728890404164,99.4738376871914,63.28446700166811,1,20.588099737981725,C,D,C,C,A,C,2,3,96.98929128820086,66.0231073288443,73.84091409061969,1,35.26994204145121,D,Нет
A,A,B,A,D,1,4,18.648784812376352,67.24505423490506,35.75505485348057,0,73.85439747386484,D,C,B,A,A,B,2,3,78.84679986746515,56.79708275242186,26.633707888636728,1,69.95338769586247,A,Нет
C,D,A,A,C,4,4,6.642700730075369,83.17416029043866,19.426796292683758,0,86.03370035934674,D,A,D,D,B,D,2,2,52.91594078385023,58.44616108506663,63.44329648174879,1,32.25914896353073,B,Нет
D,C,A,B,C,5,3,58.392674709685465,99.97148086930538,17.130320305637337,0,37.11349644805612,C,D,C,D,D,D,3,1,87.3087159292467,57.6077861711555,58.439314473254335,0,36.64142570172301,C,Нет
D,A,A,C,A,1,3,12.283674484413943,47.71354349049588,80.71944829812367,0,72.18642673519912,A,B,A,A,D,D,1,3,41.46539978258156,13.454367709417593,24.034222104079216,0,52.09840540063361,B,Нет
C,C,D,A,A,1,4,78.8251814391164,58.41468566798162,91.92699562049809,1,29.96513679305205,A,A,A,B,B,B,4,4,47.435974384821556,52.40520817356564,58.312103965801676,0,77.13728193776602,C,Нет
