Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Collision
A,B,2,0,1,A,0,0,55.004833226468094,D,B,2,0,0,C,0,1,26.997030336736582,Да
A,A,3,0,1,B,1,1,10.073614156695033,B,C,2,1,1,C,1,1,20.789692119298298,Нет
C,C,2,1,0,C,1,1,7.883439836173666,A,C,2,0,1,A,0,0,32.93804420735723,Нет
C,C,2,1,1,B,0,1,56.068244630811016,D,A,5,0,0,A,1,1,83.02680329656467,Нет
B,C,2,1,1,A,1,1,80.20315241655035,B,A,4,1,0,C,1,0,53.57878679210276,Нет
C,B,3,1,1,B,0,0,83.79305693188137,D,C,3,0,1,D,1,0,38.26314832959747,Нет
A,D,2,1,1,B,0,1,91.90831139251489,D,B,1,0,1,A,0,0,7.282592932226151,Нет
C,D,2,0,1,D,0,1,44.27160686544589,D,D,2,1,1,B,0,0,77.9191525426807,Да
C,C,3,0,1,D,1,1,2.4762441104084654,A,A,3,0,0,C,1,1,28.7140144465722,Да
A,A,4,0,0,D,0,1,5.456435986469732,D,B,3,0,1,D,0,1,38.21633230744952,Да
B,C,1,0,0,D,1,1,89.44200687042027,D,B,2,0,1,A,1,0,0.9675271418751241,Нет
C,C,4,0,1,A,1,1,3.8085894391800656,D,A,4,0,0,D,0,1,16.116555393259336,Нет
C,B,2,1,1,C,0,0,65.9915298649861,A,B,3,0,0,C,1,0,23.133119129605284,Нет
A,C,4,1,1,C,1,1,61.7289700185983,D,B,1,1,1,C,1,1,77.84987726221426,Да
C,A,4,1,0,C,1,0,60.221911521530416,B,B,3,1,1,D,0,1,59.43508747510333,Нет
C,B,2,0,0,B,1,1,67.88096646134683,D,A,3,0,0,A,1,1,74.71468379340112,Да
D,A,3,0,1,B,1,0,32.788363967943624,B,C,1,1,0,C,1,0,69.79145978578164,Нет
A,B,1,0,0,C,1,0,83.42217644462146,C,D,4,1,1,C,0,1,72.87630823352178,Нет
C,A,5,0,0,D,1,1,0.012257815682459317,B,B,4,0,0,A,1,0,8.72575187983735,Нет
A,A,4,0,1,D,1,0,26.938300850685458,C,B,1,0,1,D,0,1,83.97804735913432,Нет
D,D,5,0,0,D,1,1,90.66435890907837,C,B,1,1,0,B,0,1,74.03573452509671,Нет
A,C,1,1,1,C,0,0,85.1906174866143,D,B,4,0,0,B,0,0,51.720380558628456,Нет
B,D,2,0,0,B,1,0,66.48098343977765,A,A,4,0,1,C,0,1,1.2225955975125324,Нет
D,A,5,1,1,C,0,0,18.61021951155506,C,C,2,0,0,A,0,0,88.2418260165441,Нет
A,B,4,1,0,B,1,0,78.35235345639039,B,D,5,0,1,C,1,1,43.44062124608323,Нет
D,D,1,0,0,B,0,1,12.335318781423975,C,B,2,1,0,B,0,1,54.08945671566552,Да
A,C,1,0,0,B,0,0,20.364161887966294,B,B,1,0,1,D,0,0,16.656019654757525,Да
B,D,3,1,0,D,1,0,7.511965082451333,A,A,2,0,0,C,1,1,73.25871344442577,Нет
C,A,1,1,1,C,1,0,22.328109893811078,D,A,2,0,1,D,1,0,15.33553952079708,Да
C,B,1,1,1,C,1,1,33.403266926323205,B,C,3,1,0,A,1,0,30.175271813249605,Нет
B,A,3,0,0,C,1,0,84.89197983634521,C,D,3,1,0,C,1,1,1.3369350075586706,Да
C,C,4,0,1,D,1,0,33.344875099101635,A,A,4,0,1,D,0,0,38.292511810762065,Да
A,A,5,1,0,B,1,1,43.22727952017883,A,B,2,0,1,A,1,1,37.96693225729445,Нет
B,A,5,0,0,A,1,1,98.56898215746169,C,D,2,0,0,A,0,0,11.148513391444471,Нет
A,B,4,1,0,D,0,0,66.85108980018387,B,D,5,1,0,D,0,0,22.996819548648528,Да
A,C,2,0,1,A,1,0,85.08446375852525,C,D,1,0,1,C,1,0,96.75517842895444,Да
B,B,4,0,1,B,1,0,63.87338618476258,D,D,2,0,0,B,1,0,55.41732375865038,Да
C,A,3,1,0,C,0,1,79.04121128296363,B,D,4,1,0,D,1,0,67.07912977962525,Нет
C,C,5,0,0,B,1,1,21.058984616876618,A,D,5,0,1,C,1,0,73.67683959139434,Нет
C,A,4,0,0,D,0,0,61.20216549696217,A,A,1,1,1,B,0,1,80.02411103821171,Нет
A,C,3,1,1,A,1,0,63.146849520844114,A,D,1,1,0,D,0,1,22.330997255151107,Нет
B,D,4,1,0,C,1,1,89.55260311303718,C,D,3,0,0,B,1,0,43.06663942344833,Нет
D,B,3,0,0,A,0,1,84.37018348158882,B,D,3,1,0,C,1,1,46.90280281648953,Нет
D,C,2,1,1,C,1,1,40.83044713617936,A,D,2,0,0,A,0,1,75.6599821147617,Нет
D,D,1,1,0,A,0,0,86.23224441255729,D,B,3,0,1,C,0,0,51.2552519852657,Нет
B,D,1,0,0,A,1,0,31.43284421206709,B,D,3,1,1,D,0,0,6.573778504880057,Нет
C,D,5,1,0,A,1,1,1.7743343708522707,B,D,4,1,0,D,0,1,22.01670973309593,Да
A,C,1,1,0,B,1,0,99.20831068011337,B,C,3,1,1,B,1,1,1.5006794069353124,Да
A,A,2,0,0,C,0,0,84.32697977243025,C,C,5,0,1,A,0,1,0.974217640813424,Нет
B,B,5,1,1,C,0,0,63.21278623323896,B,A,2,1,1,D,0,1,15.66634903711368,Да
C,D,1,0,0,D,0,1,21.63464301675876,A,B,3,1,0,D,0,0,48.61337751041211,Нет
C,D,2,1,0,D,0,1,16.3760156559296,A,D,3,0,0,D,1,1,42.10281404542494,Да
D,B,4,0,0,A,0,1,52.1075345225205,A,B,3,0,1,D,0,1,31.453239854843172,Да
A,B,1,0,0,A,0,0,12.308486644310667,C,C,2,0,0,C,1,0,56.02878183289334,Нет
B,C,2,1,0,D,1,1,62.12711908088353,D,D,5,1,1,A,1,1,57.03588320914851,Нет
D,A,2,0,0,C,0,0,54.86436103644602,D,A,3,0,0,A,0,1,59.201338566305694,Да
C,B,3,0,0,D,1,1,21.739700833381214,D,D,3,0,0,D,1,1,14.454411669153256,Да
C,A,3,1,0,A,0,0,82.71588928986279,B,A,5,1,1,A,0,0,74.96132410457965,Да
B,D,5,0,1,A,1,0,93.08571238357698,D,B,4,0,1,A,0,0,62.30171756314816,Да
B,B,5,1,0,C,0,0,19.6743746732004,D,C,4,1,1,B,1,1,59.085398591140134,Нет
C,D,1,0,1,D,1,1,20.199313866660674,D,B,2,1,0,A,1,1,81.56401623713465,Нет
C,B,3,1,0,A,0,0,9.776321668305588,B,B,3,0,1,D,0,1,16.050743986083493,Нет
D,C,5,1,0,B,1,0,70.68651223296123,C,C,2,0,0,A,1,1,51.592358987846055,Нет
A,A,1,1,1,A,1,1,72.93234871270839,B,D,1,1,0,C,1,1,48.57763702528698,Да
C,B,4,0,0,A,0,0,30.15042623907287,A,B,1,0,0,A,0,0,53.15103810141966,Да
C,C,4,0,1,C,0,1,96.26895371629126,D,A,5,1,1,A,1,1,45.576259822303314,Нет
D,B,1,1,0,A,0,1,10.638089061701184,D,A,2,1,1,A,0,0,74.89074890184703,Да
C,D,1,1,1,B,1,0,78.68574485693529,D,A,2,1,1,C,0,0,41.90723506707326,Нет
B,D,1,1,1,A,0,1,48.577458222615775,B,C,4,1,0,C,0,1,71.95120790241961,Да
B,D,3,0,1,B,0,1,48.9650955866974,B,B,4,0,0,D,1,1,1.4860676594927402,Нет
A,A,1,0,1,A,1,1,73.93725314827968,A,B,3,1,0,D,0,0,8.892690532599012,Нет
C,A,4,1,0,A,0,0,53.11883241049969,C,B,3,0,1,D,1,1,98.1249980281823,Нет
C,A,3,0,0,C,0,1,71.42531241886425,A,A,2,0,0,A,1,0,92.86550427540344,Нет
B,A,5,0,0,C,0,0,42.9481525928986,D,C,3,1,1,C,0,1,56.41736097359459,Нет
B,D,1,1,0,C,0,1,86.41422523433424,A,A,3,1,0,A,0,1,1.0475533836841189,Да
B,C,3,1,1,C,1,0,4.586378131214963,D,B,1,1,1,A,1,0,12.452368722155738,Да
C,A,5,1,0,A,1,0,3.3152711093935583,C,C,5,0,1,D,1,1,77.86732788967203,Нет
C,C,4,1,0,D,1,0,8.175450190364074,B,C,4,1,1,D,1,1,20.479887180588328,Да
B,A,5,0,1,D,0,1,84.81351048093728,C,B,5,0,0,D,0,1,8.21398401837804,Да
B,C,2,0,0,A,1,1,32.68263566626884,C,B,2,1,1,C,1,1,32.35364466099877,Нет
A,B,1,1,0,B,1,0,57.051856121637776,B,A,1,0,0,D,1,1,18.585761008932423,Нет
D,A,1,0,0,A,1,1,87.44658600736605,B,D,5,1,0,D,1,1,22.550451291677355,Нет
C,A,1,1,0,C,1,0,54.0965972870594,D,A,3,0,0,D,0,1,98.94016644126329,Нет
D,D,1,1,1,D,0,1,76.83664042369955,C,A,5,0,0,D,1,1,32.45476198686246,Нет
C,C,1,1,1,A,0,0,17.31464613483866,C,C,1,0,1,B,0,0,31.372381921318304,Да
B,C,4,1,1,A,0,0,26.193693588611243,B,C,3,0,0,C,1,1,70.484911050486,Нет
D,A,1,0,0,D,0,0,95.40360748647781,A,A,2,0,1,C,0,0,2.3564406763868395,Да
C,B,2,0,0,D,0,0,73.63558882847617,A,B,1,0,1,A,0,1,77.6643633374514,Нет
B,B,1,0,1,B,0,0,68.99090727530188,D,D,5,1,1,C,0,1,89.82383065518646,Нет
B,A,4,1,1,D,1,1,50.60947227169341,B,C,1,0,1,B,1,0,3.270565734429143,Нет
A,C,4,0,1,C,0,1,47.97684818637382,C,A,2,0,1,C,0,0,93.46793361258659,Да
A,D,1,1,1,C,1,1,56.04618363799151,B,A,5,1,0,B,1,0,56.65822281206074,Нет
D,D,3,1,0,D,1,1,13.294183454654062,C,C,4,0,1,C,0,1,84.12315101458987,Нет
A,B,3,0,1,B,0,0,71.99653028671122,C,B,4,1,1,D,0,0,96.2909935417476,Да
C,B,4,0,0,D,0,1,52.85400949815035,D,D,5,1,1,B,0,0,10.85279504473714,Нет
C,C,4,0,0,D,0,0,69.01626160082247,C,D,5,0,1,D,1,1,50.89828063904446,Нет
A,C,5,0,1,C,0,0,43.96073050988325,A,B,3,0,1,A,1,0,45.24506408635561,Да
C,C,1,1,1,C,1,0,6.305089633041705,D,D,3,1,1,D,1,1,95.95688522327309,Нет
D,C,3,0,0,B,1,1,97.29618209699544,C,A,4,1,0,B,1,0,66.20888969444823,Нет
B,C,3,1,0,A,1,0,35.61370038554813,D,A,3,1,0,A,0,0,99.61054964505445,Да
C,C,5,1,0,C,1,1,46.68676680234397,D,A,2,1,0,A,1,0,8.667953600333455,Нет
C,C,4,1,1,D,1,0,20.89123903922381,B,B,1,1,0,A,0,0,65.60058666292832,Нет
B,B,1,0,1,A,0,1,51.31807697821037,B,C,3,1,1,B,1,1,73.09310420773146,Нет
D,C,4,1,1,C,1,1,66.12048872839367,A,B,4,0,1,A,1,0,62.755021364897765,Нет
A,C,5,1,0,C,0,0,86.32833786462774,B,C,3,0,0,B,1,1,65.65558354837131,Нет
C,B,2,1,1,A,1,1,71.10052601545162,A,C,3,0,1,D,0,0,97.24409764694285,Нет
C,B,5,0,1,D,1,1,64.77416865990314,D,C,4,0,1,B,0,0,90.55107525593914,Нет
D,C,5,0,0,A,1,1,35.51503300415085,C,C,5,1,0,C,0,0,54.41554144147999,Нет
B,A,4,0,1,B,1,0,49.40710967728145,D,C,4,0,0,A,1,1,40.637358394335465,Нет
D,A,2,1,1,A,0,1,17.52476014711687,C,D,2,1,1,C,0,0,61.59209822044554,Да
B,D,2,0,1,A,1,0,23.791048838492358,B,D,3,0,0,D,0,1,2.6596027865576133,Нет
C,C,4,1,0,A,0,1,70.33189668132597,B,C,4,0,0,A,0,0,88.11331457827839,Да
C,B,2,0,1,A,1,0,50.19087640935906,A,D,5,0,1,C,1,1,81.75265143743249,Нет
C,C,4,0,1,C,0,0,54.5979045404725,C,A,5,1,1,C,1,0,46.72470645012745,Да
C,D,5,0,1,A,1,0,28.99662068572799,D,A,4,1,1,C,1,1,43.95905172229594,Нет
C,C,1,1,1,D,1,0,80.37211349906907,C,B,4,0,0,D,1,0,52.16469672527836,Да
A,B,4,1,1,D,1,0,93.9528007548265,A,D,2,1,0,B,1,0,77.54495418952303,Да
D,D,5,1,0,C,0,1,26.07493102505819,A,D,2,1,0,A,1,0,34.827567292224195,Нет
A,A,2,1,1,B,0,1,54.36066018548321,B,C,3,1,0,B,0,0,96.32891780950209,Нет
B,C,4,1,0,A,0,1,58.40521957064736,D,A,3,0,1,B,1,0,16.3816463778785,Нет
D,D,4,0,1,C,0,1,4.7279185995435125,A,A,2,1,1,A,0,0,93.11825158950285,Нет
D,D,5,0,1,D,0,1,69.76087964856401,C,C,2,1,1,A,0,0,83.3466298514383,Нет
A,B,1,1,0,A,1,1,88.13892972437701,C,A,3,0,0,C,0,1,25.054330776297306,Нет
B,B,3,0,0,D,0,1,51.07883301300912,A,B,2,1,1,D,1,0,18.893613267213837,Нет
C,B,1,0,0,D,0,0,88.52332456362375,A,D,1,0,1,C,0,0,17.63091372780573,Да
A,A,1,1,1,D,1,1,31.241930239061965,B,B,4,1,0,A,0,1,95.41426818141623,Нет
D,B,5,0,0,D,1,0,16.557974471924542,B,A,3,1,0,C,1,0,59.9045487259095,Нет
A,D,4,0,0,B,0,1,63.097730210434364,B,D,5,0,1,C,1,0,66.34415593925912,Нет
A,C,1,1,1,D,0,0,29.426618383230753,D,D,1,0,1,B,1,1,2.0770299526246205,Нет
C,A,1,1,0,A,0,1,49.30494652834297,C,D,1,1,1,D,1,0,82.66552487838074,Нет
B,D,2,1,0,A,0,0,89.59804008196495,D,C,4,0,0,C,1,1,38.50220480138774,Нет
D,A,2,1,0,A,0,0,18.894835667241594,A,D,1,0,0,D,1,0,95.91509943354669,Нет
B,A,5,0,0,A,1,0,14.496747079715588,B,B,3,0,0,C,0,1,7.480560609888565,Нет
A,D,1,0,0,B,1,0,85.75275760964122,A,A,3,1,1,C,1,1,58.44169129530054,Нет
B,A,5,0,0,B,0,1,62.56246071110477,A,D,1,1,0,D,0,1,81.62971484766426,Нет
D,C,5,1,1,B,1,1,29.818495431217496,C,A,1,1,1,D,0,1,36.07138488591627,Нет
B,B,2,1,0,A,0,0,71.52752383642024,C,B,4,1,0,C,0,0,40.98320605332182,Да
D,A,2,1,0,B,1,1,77.43775987757552,A,A,4,1,0,C,0,0,80.64231951527503,Нет
A,B,1,0,0,C,1,0,10.358243688546109,B,B,2,0,0,C,1,0,25.153799927329157,Да
A,D,2,1,0,A,0,0,43.52600321118872,C,D,3,0,1,B,1,1,31.501860739557607,Нет
C,C,3,0,1,B,1,0,85.1693908826,B,B,2,0,1,B,1,1,9.717543199367174,Да
A,A,2,1,0,B,1,0,41.42899661397972,B,B,5,1,0,A,0,0,9.270202662756699,Нет
D,C,2,0,0,B,1,0,40.56544305062927,B,A,1,1,1,C,1,1,26.19460491149981,Нет
A,A,5,0,1,B,0,0,53.15202231891328,D,C,2,0,1,B,1,0,78.72866931644907,Да
A,D,2,0,1,D,0,1,17.63486740173673,A,C,5,1,1,D,0,1,77.80290138337195,Да
B,C,4,0,0,B,0,0,36.56484558058972,D,B,1,0,0,A,1,1,55.25999906290533,Нет
B,D,2,1,1,A,0,0,24.064166181578585,D,C,4,0,0,C,0,1,0.6140891280027372,Нет
B,D,3,1,1,A,0,1,84.15759807036363,C,D,2,1,0,D,1,1,17.06764778034873,Нет
D,B,3,1,0,C,0,0,69.1836992089059,C,C,1,0,1,B,1,1,13.363851274575545,Нет
D,A,1,0,1,C,0,1,87.69947841008428,A,C,4,0,1,B,1,0,4.111295957257067,Нет
A,B,3,1,0,A,1,0,90.67640208043944,A,C,5,1,1,D,1,1,54.81929415146236,Нет
A,D,4,1,0,A,1,0,17.37811024997343,C,B,4,0,0,A,1,0,44.09600653246929,Да
D,C,3,0,1,D,1,0,41.495585633741584,C,D,2,1,0,A,1,1,68.27105725792131,Нет
C,A,4,1,1,B,0,0,65.1316766803393,A,A,5,1,1,B,1,0,58.61098306441909,Да
C,B,1,1,1,A,1,1,69.4485202237598,D,A,4,1,1,B,1,0,65.13140707373458,Нет
D,B,1,1,0,D,0,0,48.47838695168297,B,D,5,1,0,D,0,0,65.28737444746758,Да
D,D,2,0,1,C,0,1,27.984224297285,B,B,2,0,0,C,1,0,42.66735114554577,Нет
C,B,3,1,0,D,1,0,52.99608287736134,C,A,3,0,1,B,1,1,79.02368589799079,Нет
D,B,2,0,0,D,1,0,18.423755064665748,B,B,2,1,0,B,0,1,60.25308998295008,Нет
D,D,5,0,0,C,1,0,47.58201754855826,A,A,2,0,0,C,0,1,59.088951485186556,Нет
A,A,3,1,0,B,0,1,91.635493270591,A,D,2,1,0,C,0,1,24.91320153381388,Да
C,B,2,0,1,B,1,0,30.51339363415333,D,A,2,0,1,B,0,0,59.61561744633394,Да
B,C,1,1,0,B,0,0,85.00919153805611,C,D,3,0,1,C,1,1,80.35524276800467,Нет
A,D,5,1,0,B,1,0,63.73512065955119,B,A,4,1,0,D,0,1,3.6791661768252437,Нет
C,D,1,0,0,A,1,1,88.52588912287887,D,B,3,1,0,C,1,0,31.213026595814775,Нет
A,C,5,1,1,A,1,1,80.25692436412058,D,A,2,0,0,D,0,0,29.049076002638706,Нет
D,C,1,1,0,C,1,0,9.2574673214029,B,D,1,0,1,A,1,1,52.54520967277395,Нет
D,C,3,1,1,A,0,1,52.404610294673034,B,C,3,1,0,D,0,1,37.9545768785869,Да
D,C,3,0,0,C,1,0,22.17524206857979,D,B,1,0,0,B,1,0,46.43741682759924,Да
D,A,3,1,0,C,0,1,55.90387905003531,A,A,1,1,0,B,1,0,20.954341994308766,Нет
B,B,4,0,0,A,1,0,87.75395886178691,A,B,4,0,1,A,1,0,34.53216490262931,Да
A,D,5,0,0,B,1,0,14.382670404807618,A,A,3,0,1,D,1,1,39.06844714869915,Нет
A,B,2,1,1,C,1,0,58.47661876135675,A,A,1,1,0,C,0,0,70.23910791274335,Да
C,D,2,1,0,C,0,1,86.22679118218448,C,D,1,0,1,D,1,0,92.27347197872311,Нет
C,A,4,1,0,A,0,1,69.4750342013454,D,B,4,1,0,A,1,1,97.22229018292823,Да
C,B,1,0,0,B,0,1,48.90350436365403,D,B,5,0,1,C,0,1,78.7501560875945,Да
C,A,4,0,0,C,0,1,0.8057481336918304,D,D,3,1,1,A,1,1,10.507329576362478,Нет
C,B,1,1,0,C,0,1,56.23923950731539,D,A,5,0,1,B,1,0,0.11620631281784588,Нет
B,B,4,0,0,A,1,1,67.3021705619433,C,D,2,0,0,A,1,1,0.9456733799223738,Да
D,B,5,0,1,A,0,0,14.26401460976262,D,B,5,1,0,D,1,1,73.63993833657896,Нет
A,B,4,0,1,C,1,1,74.25705326105633,D,C,5,0,0,D,1,0,93.51759614824974,Нет
D,B,2,1,0,A,1,1,6.780996096631709,C,B,4,0,0,A,1,1,89.26381563088836,Да
C,A,2,1,1,C,1,1,84.54979452138393,D,D,4,1,0,C,0,1,80.42475707770033,Нет
A,A,1,1,1,B,1,1,26.820158288280616,D,D,1,0,0,B,0,0,3.120981375070675,Нет
D,B,2,0,0,D,1,0,11.59354231221441,B,B,2,0,1,B,0,0,79.54824493950548,Да
A,C,1,0,1,A,1,0,97.22422283861765,D,A,4,0,1,A,0,1,87.91475669965583,Нет
A,C,2,0,0,B,0,1,18.83788091834996,B,D,3,0,1,A,0,1,44.171812766897865,Нет
C,A,4,0,0,C,1,1,53.92954484731267,C,B,3,1,0,D,0,0,21.617544483674955,Нет
D,A,5,1,0,A,1,0,26.353011439693642,C,B,2,1,0,A,0,0,62.0475834566907,Да
B,D,2,1,0,D,0,1,67.08496510644468,B,A,1,0,1,A,1,1,49.41324956543417,Нет
B,C,1,1,0,D,0,1,88.71834134430715,A,C,5,1,1,A,1,1,14.730825206245047,Нет
A,C,4,1,1,A,1,1,32.332919736047806,A,D,1,1,0,B,1,1,20.554423414058476,Да
C,C,4,0,1,B,1,1,19.433122308680762,C,C,4,1,1,A,1,0,3.0586068052399606,Да
D,B,2,1,0,D,0,0,66.26340663782507,C,A,2,1,0,B,1,0,96.15572124031281,Да
C,B,1,0,0,D,1,1,10.100497493179795,A,A,1,1,1,C,0,1,87.88108174752668,Нет
C,D,1,1,1,D,0,0,29.865994105063887,A,A,3,1,1,D,1,1,77.10182639958671,Нет
D,B,4,0,0,A,1,0,74.74989887963397,A,B,5,1,0,A,0,0,49.81311409607697,Да
B,D,1,0,0,C,1,1,57.145581869630746,A,D,4,1,1,B,0,0,11.894389014235774,Нет
A,D,4,1,1,D,1,1,79.47614109138834,D,A,1,0,1,C,1,0,50.43933466858024,Нет
A,B,4,1,0,D,1,1,30.41387469786797,D,B,5,1,0,D,0,0,19.512908914437112,Да
C,C,1,1,0,B,1,0,10.153579202054031,B,C,2,0,1,B,1,1,39.24052377744839,Нет
A,C,1,0,1,A,1,1,96.45377335743129,A,A,4,1,0,C,1,1,51.29693107591473,Нет
C,D,2,0,1,A,1,0,61.57019648665241,C,B,4,1,1,D,0,0,10.888471190535132,Нет
B,D,3,1,1,C,1,1,0.09612743872979834,D,C,2,1,0,C,0,0,94.76166634366899,Нет
C,A,2,1,1,A,1,1,18.828312330631004,C,D,3,1,1,D,1,1,36.438210159076455,Да
D,C,2,0,0,B,1,1,88.54991437848598,D,D,4,1,1,A,1,0,27.96680514494263,Нет
D,D,4,0,0,B,0,0,42.939815210428655,D,B,2,0,1,A,0,1,60.66672357094559,Нет
B,A,3,0,1,D,1,1,74.23661267374074,D,B,3,1,1,A,1,1,22.827722812926453,Да
C,B,5,0,0,D,1,1,37.8367323606309,C,A,2,0,0,A,1,1,60.10693911734598,Да
A,C,2,0,0,A,1,0,32.488916614782326,B,C,3,0,0,C,0,0,97.12210942584846,Да
D,D,5,1,0,C,0,1,37.522273347208724,A,C,1,0,1,D,1,1,23.123802470382316,Нет
D,D,3,0,0,C,1,1,15.630120980012718,B,B,5,0,0,A,0,1,34.5239856814728,Нет
B,D,3,1,1,B,0,1,42.73105960036987,D,B,5,1,0,B,1,1,14.937232298407267,Нет
A,A,3,0,1,B,0,1,86.06788186708243,A,B,3,1,1,C,1,1,56.60568259268908,Да
C,A,5,0,0,B,1,0,53.38341472330907,D,B,5,0,1,D,0,1,64.12815441784852,Нет
D,A,1,1,1,C,1,1,0.5390170124095706,C,B,3,1,0,B,1,1,0.1572305841452848,Нет
D,A,3,0,0,D,0,1,36.43208972610774,A,B,3,1,0,B,1,0,23.465256320154193,Нет
C,D,4,0,1,D,1,1,32.37404048044225,A,C,1,1,0,A,0,0,14.193825179698505,Нет
B,D,2,1,1,A,1,1,74.87648000683684,A,B,2,1,0,B,0,0,59.553132609367196,Нет
C,C,3,0,1,A,1,0,31.647734662332418,A,C,5,1,0,C,1,0,45.61230511864539,Нет
A,C,5,0,0,C,1,1,42.0473786704098,A,D,2,1,0,A,1,0,61.58911745462042,Нет
B,A,4,0,1,C,1,1,74.38277362310478,C,A,2,1,0,A,1,1,4.311070470920586,Нет
D,B,5,0,0,C,0,1,46.72057810985103,B,B,2,0,1,D,0,1,87.28618339902867,Да
C,C,3,1,1,B,1,1,70.07358676857235,D,C,5,1,0,B,0,0,95.78636896325384,Нет
D,B,2,1,1,C,0,1,23.221392885698567,C,C,2,0,1,D,0,1,62.6317567279488,Да
A,D,4,0,0,A,1,0,83.47952257467341,C,C,1,1,1,D,1,0,24.059233475954102,Нет
D,D,2,1,1,C,1,1,51.81308265904397,D,C,2,0,0,B,1,1,14.302923003066025,Да
A,D,3,0,0,B,1,1,75.80485725726874,D,C,5,1,0,A,0,1,4.8546318609134715,Нет
C,C,3,1,0,A,0,1,39.09284432083964,C,D,4,0,0,C,1,0,4.160209501468703,Нет
C,A,2,1,1,B,0,1,86.96722257518122,D,A,2,1,0,B,1,1,97.92547084350423,Да
C,C,1,1,1,D,1,1,97.91440380992283,C,D,4,0,1,D,0,0,61.3531278974488,Нет
B,C,5,1,0,C,0,0,23.20027255207634,C,B,5,1,1,D,0,1,35.92170164887332,Нет
A,C,2,0,1,C,0,0,19.860229219117542,B,B,4,1,0,C,0,0,28.03203558707229,Нет
A,D,4,0,1,B,0,1,57.46924862866927,A,C,5,0,0,B,0,0,61.57298662498793,Да
D,D,1,1,0,B,0,1,77.04141254488518,B,D,2,0,1,B,1,1,60.77115780207174,Нет
C,A,4,1,1,D,1,0,98.7375648161663,D,B,5,1,0,D,0,0,80.21798373458498,Нет
A,A,5,1,1,A,0,1,26.27301302695009,A,B,3,1,1,B,1,0,39.12497809879854,Нет
B,B,1,0,1,D,0,0,9.532885230794841,B,B,4,0,1,C,0,1,88.80011400784574,Да
B,D,5,0,1,D,0,0,83.79153418964044,B,A,5,1,1,D,0,1,23.05428213442515,Да
A,C,5,0,0,A,0,1,72.59095257402332,D,D,4,1,1,C,1,0,84.04500919192466,Нет
A,B,3,1,0,A,1,0,30.124743396433797,B,A,4,1,0,C,1,0,90.23955113775517,Да
B,C,2,0,1,A,0,1,31.931929852542375,D,B,1,0,1,B,1,0,18.086186979953556,Нет
C,B,2,0,0,D,1,0,15.09376789406025,D,D,4,1,1,C,1,1,93.3387564813821,Нет
D,D,3,0,1,B,1,1,85.59219747157996,B,C,2,0,0,D,1,1,98.71764443129791,Нет
B,B,2,0,1,D,0,0,9.469198575362292,B,A,3,1,1,D,1,0,64.83051318068463,Да
C,D,2,1,0,A,0,1,89.48400978501805,D,B,2,1,1,C,0,1,74.92569861587887,Да
D,A,4,0,1,B,0,0,36.05864403956765,A,A,3,1,0,A,1,0,57.00390145537051,Нет
A,A,5,1,0,C,1,1,68.14408828594094,D,C,1,0,0,D,0,0,58.35496366141566,Нет
B,B,3,0,0,D,0,1,30.525280867615344,C,C,3,0,0,D,1,0,68.04281630418197,Да
B,B,4,1,1,C,1,1,14.415938061255119,A,A,2,1,0,B,0,0,4.175273152379566,Нет
D,C,5,1,1,B,1,1,44.245984556623284,C,D,1,0,0,D,0,1,92.2046578551738,Нет
C,B,3,0,0,A,1,1,34.625037484019416,D,A,1,1,0,A,1,0,64.98635921904214,Нет
C,C,4,1,0,A,0,1,52.50061960602358,A,D,5,0,0,D,0,1,58.57709339540056,Нет
A,D,2,1,0,C,0,1,76.79749868556195,B,B,5,0,1,B,1,0,69.52315323914672,Нет
B,D,4,1,1,A,1,0,82.63747822930108,C,B,4,1,1,B,0,0,58.4144791346968,Да
C,C,2,0,0,D,1,1,46.24580716997367,B,C,1,0,1,C,1,0,41.03991877998765,Нет
B,B,2,1,1,A,1,0,99.52394510999058,D,C,3,0,1,C,0,1,4.721241177396895,Нет
B,D,5,1,0,B,1,0,6.885554026594843,A,A,5,0,0,B,0,1,43.79485418155177,Нет
B,C,4,0,1,B,0,0,9.590369418374124,B,A,4,1,1,C,1,1,84.06719447603365,Нет
D,D,1,0,1,C,1,1,11.378492541083428,B,A,2,1,1,A,0,1,32.61774629484847,Нет
A,A,5,0,0,D,1,0,5.246789168240362,C,A,4,1,0,D,1,1,21.79466229554209,Да
B,D,3,0,1,A,0,1,60.248553147969474,C,B,2,1,0,A,0,1,21.833404790994404,Нет
C,A,2,0,1,A,0,1,91.56860440409453,C,C,5,1,0,B,1,1,61.366539096310056,Нет
B,D,4,0,1,C,1,1,78.88787578210295,C,B,5,0,1,C,0,0,25.798412364098567,Нет
B,C,2,0,1,D,1,0,58.60288668277241,D,B,3,1,0,A,0,1,3.5339539227713046,Нет
A,D,3,1,1,B,0,0,53.24998242346707,B,C,4,0,0,C,0,0,31.99016536607411,Нет
